,x_R_5,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
1831,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.0016681005372000592,0.003,2919523238.279,946208142347.677,-0.001
1832,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.0027825594022071257,0.003,2635462068.721,771042339427.51,-0.0
1833,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.004641588833612777,0.004,2303659343.899,589120772095.276,0.001
1834,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.007742636826811269,0.005,1951423610.525,422742740511.488,0.003
1835,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.01291549665014884,0.006,1608896876.483,287367853955.22,0.006
1836,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.021544346900318832,0.007,1298935030.044,187314402282.782,0.011
1837,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.03593813663804626,0.009,1033108396.62,118498364543.071,0.02
1838,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.05994842503189409,0.011,813473716.876,73476437647.409,0.034
1839,308.8904209892758,3.593813663804626e-10,2.1544346900318867e-10,0.1,0.014,636406810.545,44977796332.19,0.058
1840,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.001,0.003,2764065659.27,848123084168.802,-0.002
1841,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.0016681005372000592,0.004,2568954313.836,732615983840.932,-0.001
1842,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.0027825594022071257,0.004,2319002486.989,596991961076.278,-0.0
1843,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.004641588833612777,0.004,2027041789.4,456137214442.351,0.001
1844,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.007742636826811269,0.005,1717101626.954,327317218947.328,0.003
1845,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.01291549665014884,0.006,1415704631.895,222501744750.932,0.007
1846,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.021544346900318832,0.008,1142962215.568,145034274610.716,0.014
1847,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.03593813663804626,0.01,909055368.136,91752711009.872,0.025
1848,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.05994842503189409,0.013,715793862.08,56893995801.695,0.044
1849,308.8904209892758,3.593813663804626e-10,2.782559402207126e-10,0.1,0.016,559988699.48,34828613666.242,0.075
1850,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.001,0.004,2432163685.497,656671862297.381,-0.002
1851,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.0016681005372000592,0.004,2260480814.143,567239332603.688,-0.002
1852,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.0027825594022071257,0.004,2040542566.894,462231074162.009,-0.0
1853,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.004641588833612777,0.005,1783639767.25,353172875357.959,0.001
1854,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.007742636826811269,0.006,1510916431.156,253432703199.294,0.005
1855,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.01291549665014884,0.007,1245710420.64,172278272157.224,0.01
1856,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.021544346900318832,0.009,1005718219.926,112298307255.115,0.018
1857,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.03593813663804626,0.011,799898311.776,71044522809.544,0.033
1858,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.05994842503189409,0.014,629843155.792,44054813310.386,0.057
1859,308.8904209892758,3.593813663804626e-10,3.593813663804626e-10,0.1,0.018,492746680.816,26970470119.101,0.097
1860,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.001,0.004,2140115656.519,508438134197.413,-0.003
1861,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.0016681005372000592,0.005,1989048027.67,439194197587.268,-0.002
1862,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.0027825594022071257,0.005,1795519405.722,357890613578.393,-0.001
1863,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.004641588833612777,0.006,1569464840.81,273451326993.65,0.002
1864,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.007742636826811269,0.007,1329489429.223,196226605943.11,0.006
1865,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.01291549665014884,0.008,1096128681.88,133392061309.785,0.012
1866,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.021544346900318832,0.01,884954134.191,86952036614.237,0.024
1867,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.03593813663804626,0.013,703848557.094,55010924751.904,0.042
1868,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.05994842503189409,0.016,554213191.694,34113900592.05,0.073
1869,308.8904209892758,3.593813663804626e-10,4.6415888336127727e-10,0.1,0.021,433578912.719,20886194957.254,0.125
1870,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.001,0.005,1883136012.016,393666141981.177,-0.004
1871,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.0016681005372000592,0.005,1750208199.788,340053499800.05,-0.003
1872,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.0027825594022071257,0.006,1579918002.511,277103584314.276,-0.001
1873,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.004641588833612777,0.007,1381007494.767,211725827368.057,0.002
1874,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.007742636826811269,0.008,1169847720.21,151934002409.722,0.008
1875,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.01291549665014884,0.009,964508337.839,103283880493.531,0.016
1876,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.021544346900318832,0.012,778691092.699,67327339765.599,0.031
1877,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.03593813663804626,0.015,619332212.646,42596692073.167,0.055
1878,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.05994842503189409,0.018,487664681.315,26417012901.54,0.095
1879,308.8904209892758,3.593813663804626e-10,5.994842503189421e-10,0.1,0.024,381515859.718,16175361663.998,0.161
1880,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.001,0.005,1657013829.58,304802356619.186,-0.005
1881,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.0016681005372000592,0.006,1540047650.933,263292458027.744,-0.003
1882,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.0027825594022071257,0.006,1390205467.4,214553121523.374,-0.001
1883,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.004641588833612777,0.007,1215179627.484,163934014712.614,0.003
1884,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.007742636826811269,0.009,1029375381.556,117639848082.425,0.01
1885,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.01291549665014884,0.011,848692629.925,79972209535.91,0.021
1886,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.021544346900318832,0.013,685187846.943,52132649712.072,0.039
1887,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.03593813663804626,0.017,544964375.866,32984802561.667,0.07
1888,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.05994842503189409,0.021,429107146.792,20457592293.103,0.122
1889,308.8904209892758,3.593813663804626e-10,7.742636826811277e-10,0.1,0.027,335704405.695,12527934529.864,0.208
1890,308.8904209892758,3.593813663804626e-10,1e-09,0.001,0.006,1458043823.653,235998354907.825,-0.006
1891,308.8904209892758,3.593813663804626e-10,1e-09,0.0016681005372000592,0.007,1355122646.227,203859171138.678,-0.004
1892,308.8904209892758,3.593813663804626e-10,1e-09,0.0027825594022071257,0.007,1223273130.958,166122569849.481,-0.001
1893,308.8904209892758,3.593813663804626e-10,1e-09,0.004641588833612777,0.008,1069263948.709,126930549844.005,0.004
1894,308.8904209892758,3.593813663804626e-10,1e-09,0.007742636826811269,0.01,905770604.026,91087129858.538,0.013
1895,308.8904209892758,3.593813663804626e-10,1e-09,0.01291549665014884,0.012,746783777.632,61922829330.812,0.027
1896,308.8904209892758,3.593813663804626e-10,1e-09,0.021544346900318832,0.015,602912233.104,40367953034.029,0.051
1897,308.8904209892758,3.593813663804626e-10,1e-09,0.03593813663804626,0.019,479526439.766,25542665590.969,0.091
1898,308.8904209892758,3.593813663804626e-10,1e-09,0.05994842503189409,0.024,377581052.069,15843429346.168,0.158
1899,308.8904209892758,3.593813663804626e-10,1e-09,0.1,0.03,295393874.546,9703864164.679,0.269
1900,308.8904209892758,1e-09,1e-10,0.001,0.001,2764065659.27,2359942559254.214,-0.0
1901,308.8904209892758,1e-09,1e-10,0.0016681005372000592,0.001,2568954313.836,2038532648546.594,-0.0
1902,308.8904209892758,1e-09,1e-10,0.0027825594022071257,0.001,2319002486.989,1661145415009.766,-0.0
1903,308.8904209892758,1e-09,1e-10,0.004641588833612777,0.002,2027041789.4,1269203175875.991,0.0
1904,308.8904209892758,1e-09,1e-10,0.007742636826811269,0.002,1717101626.954,910748819980.252,0.0
1905,308.8904209892758,1e-09,1e-10,0.01291549665014884,0.002,1415704631.895,619089414570.418,0.001
1906,308.8904209892758,1e-09,1e-10,0.021544346900318832,0.003,1142962215.568,403528530522.287,0.002
1907,308.8904209892758,1e-09,1e-10,0.03593813663804626,0.004,909055368.136,255267319300.646,0.003
1908,308.8904209892758,1e-09,1e-10,0.05994842503189409,0.005,715793862.08,158269502624.095,0.006
1909,308.8904209892758,1e-09,1e-10,0.1,0.006,559988699.48,96870398311.42,0.01
1910,308.8904209892758,1e-09,1.2915496650148827e-10,0.001,0.001,2432163685.497,1827218161771.849,-0.0
1911,308.8904209892758,1e-09,1.2915496650148827e-10,0.0016681005372000592,0.001,2260480814.143,1578362292740.874,-0.0
1912,308.8904209892758,1e-09,1.2915496650148827e-10,0.0027825594022071257,0.002,2040542566.894,1286165242076.697,-0.0
1913,308.8904209892758,1e-09,1.2915496650148827e-10,0.004641588833612777,0.002,1783639767.25,982698786064.676,0.0
1914,308.8904209892758,1e-09,1.2915496650148827e-10,0.007742636826811269,0.002,1510916431.156,705160766008.04,0.001
1915,308.8904209892758,1e-09,1.2915496650148827e-10,0.01291549665014884,0.003,1245710420.64,479339618693.304,0.001
1916,308.8904209892758,1e-09,1.2915496650148827e-10,0.021544346900318832,0.003,1005718219.926,312438756766.612,0.002
1917,308.8904209892758,1e-09,1.2915496650148827e-10,0.03593813663804626,0.004,799898311.776,197645555521.148,0.004
1918,308.8904209892758,1e-09,1.2915496650148827e-10,0.05994842503189409,0.005,629843155.792,122543714666.251,0.007
1919,308.8904209892758,1e-09,1.2915496650148827e-10,0.1,0.007,492746680.816,75004647100.43,0.012
1920,308.8904209892758,1e-09,1.6681005372000558e-10,0.001,0.002,2140115656.519,1414749007923.068,-0.0
1921,308.8904209892758,1e-09,1.6681005372000558e-10,0.0016681005372000592,0.002,1989048027.67,1222069098394.051,-0.0
1922,308.8904209892758,1e-09,1.6681005372000558e-10,0.0027825594022071257,0.002,1795519405.722,995831712449.133,-0.0
1923,308.8904209892758,1e-09,1.6681005372000558e-10,0.004641588833612777,0.002,1569464840.81,760868842105.057,0.0
1924,308.8904209892758,1e-09,1.6681005372000558e-10,0.007742636826811269,0.002,1329489429.223,545981402224.269,0.001
1925,308.8904209892758,1e-09,1.6681005372000558e-10,0.01291549665014884,0.003,1096128681.88,371136427083.554,0.002
1926,308.8904209892758,1e-09,1.6681005372000558e-10,0.021544346900318832,0.004,884954134.191,241911253083.952,0.003
1927,308.8904209892758,1e-09,1.6681005372000558e-10,0.03593813663804626,0.005,703848557.094,153031116494.652,0.005
1928,308.8904209892758,1e-09,1.6681005372000558e-10,0.05994842503189409,0.006,554213191.694,94882534515.326,0.009
1929,308.8904209892758,1e-09,1.6681005372000558e-10,0.1,0.007,433578912.719,58074790043.219,0.016
1930,308.8904209892758,1e-09,2.1544346900318867e-10,0.001,0.002,1883136012.016,1095389121871.737,-0.0
1931,308.8904209892758,1e-09,2.1544346900318867e-10,0.0016681005372000592,0.002,1750208199.788,946204217624.854,-0.0
1932,308.8904209892758,1e-09,2.1544346900318867e-10,0.0027825594022071257,0.002,1579918002.511,771037004593.881,-0.0
1933,308.8904209892758,1e-09,2.1544346900318867e-10,0.004641588833612777,0.002,1381007494.767,589113972765.931,0.0
1934,308.8904209892758,1e-09,2.1544346900318867e-10,0.007742636826811269,0.003,1169847720.21,422734601814.206,0.001
1935,308.8904209892758,1e-09,2.1544346900318867e-10,0.01291549665014884,0.003,964508337.839,287358625469.936,0.002
1936,308.8904209892758,1e-09,2.1544346900318867e-10,0.021544346900318832,0.004,778691092.699,187304368352.309,0.004
1937,308.8904209892758,1e-09,2.1544346900318867e-10,0.03593813663804626,0.005,619332212.646,118487776633.244,0.007
1938,308.8904209892758,1e-09,2.1544346900318867e-10,0.05994842503189409,0.007,487664681.315,73465487304.364,0.012
1939,308.8904209892758,1e-09,2.1544346900318867e-10,0.1,0.008,381515859.718,44966616570.837,0.021
1940,308.8904209892758,1e-09,2.782559402207126e-10,0.001,0.002,1657013829.58,848120360397.013,-0.001
1941,308.8904209892758,1e-09,2.782559402207126e-10,0.0016681005372000592,0.002,1540047650.933,732612059118.109,-0.0
1942,308.8904209892758,1e-09,2.782559402207126e-10,0.0027825594022071257,0.002,1390205467.4,596986626242.649,-0.0
1943,308.8904209892758,1e-09,2.782559402207126e-10,0.004641588833612777,0.003,1215179627.484,456130415113.007,0.0
1944,308.8904209892758,1e-09,2.782559402207126e-10,0.007742636826811269,0.003,1029375381.556,327309080250.046,0.001
1945,308.8904209892758,1e-09,2.782559402207126e-10,0.01291549665014884,0.004,848692629.925,222492516265.648,0.003
1946,308.8904209892758,1e-09,2.782559402207126e-10,0.021544346900318832,0.005,685187846.943,145024240680.243,0.005
1947,308.8904209892758,1e-09,2.782559402207126e-10,0.03593813663804626,0.006,544964375.866,91742123100.045,0.009
1948,308.8904209892758,1e-09,2.782559402207126e-10,0.05994842503189409,0.008,429107146.792,56883045458.649,0.016
1949,308.8904209892758,1e-09,2.782559402207126e-10,0.1,0.01,335704405.695,34817433904.889,0.027
1950,308.8904209892758,1e-09,3.593813663804626e-10,0.001,0.002,1458043823.653,656669138525.591,-0.001
1951,308.8904209892758,1e-09,3.593813663804626e-10,0.0016681005372000592,0.002,1355122646.227,567235407880.865,-0.001
1952,308.8904209892758,1e-09,3.593813663804626e-10,0.0027825594022071257,0.003,1223273130.958,462225739328.381,-0.0
1953,308.8904209892758,1e-09,3.593813663804626e-10,0.004641588833612777,0.003,1069263948.709,353166076028.615,0.001
1954,308.8904209892758,1e-09,3.593813663804626e-10,0.007742636826811269,0.004,905770604.026,253424564502.013,0.002
1955,308.8904209892758,1e-09,3.593813663804626e-10,0.01291549665014884,0.004,746783777.632,172269043671.94,0.003
1956,308.8904209892758,1e-09,3.593813663804626e-10,0.021544346900318832,0.005,602912233.104,112288273324.642,0.007
1957,308.8904209892758,1e-09,3.593813663804626e-10,0.03593813663804626,0.007,479526439.766,71033934899.717,0.012
1958,308.8904209892758,1e-09,3.593813663804626e-10,0.05994842503189409,0.009,377581052.069,44043862967.341,0.02
1959,308.8904209892758,1e-09,3.593813663804626e-10,0.1,0.011,295393874.546,26959290357.748,0.035
1960,308.8904209892758,1e-09,4.6415888336127727e-10,0.001,0.003,1282965629.944,508435410425.623,-0.001
1961,308.8904209892758,1e-09,4.6415888336127727e-10,0.0016681005372000592,0.003,1192402965.716,439190272864.445,-0.001
1962,308.8904209892758,1e-09,4.6415888336127727e-10,0.0027825594022071257,0.003,1076385604.873,357885278744.764,-0.0
1963,308.8904209892758,1e-09,4.6415888336127727e-10,0.004641588833612777,0.003,940869453.495,273444527664.306,0.001
1964,308.8904209892758,1e-09,4.6415888336127727e-10,0.007742636826811269,0.004,797007973.785,196218467245.828,0.002
1965,308.8904209892758,1e-09,4.6415888336127727e-10,0.01291549665014884,0.005,657111881.11,133382832824.501,0.004
1966,308.8904209892758,1e-09,4.6415888336127727e-10,0.021544346900318832,0.006,530516065.702,86942002683.764,0.008
1967,308.8904209892758,1e-09,4.6415888336127727e-10,0.03593813663804626,0.008,421946124.588,55000336842.077,0.015
1968,308.8904209892758,1e-09,4.6415888336127727e-10,0.05994842503189409,0.01,332242079.74,34102950249.005,0.026
1969,308.8904209892758,1e-09,4.6415888336127727e-10,0.1,0.012,259923729.445,20875015195.901,0.045
1970,308.8904209892758,1e-09,5.994842503189421e-10,0.001,0.003,1128910380.412,393663418209.387,-0.001
1971,308.8904209892758,1e-09,5.994842503189421e-10,0.0016681005372000592,0.003,1049222250.552,340049575077.227,-0.001
1972,308.8904209892758,1e-09,5.994842503189421e-10,0.0027825594022071257,0.003,947135959.301,277098249480.647,-0.0
1973,308.8904209892758,1e-09,5.994842503189421e-10,0.004641588833612777,0.004,827892242.685,211719028038.713,0.001
1974,308.8904209892758,1e-09,5.994842503189421e-10,0.007742636826811269,0.005,701305283.538,151925863712.44,0.003
1975,308.8904209892758,1e-09,5.994842503189421e-10,0.01291549665014884,0.006,578207557.836,103274652008.248,0.006
1976,308.8904209892758,1e-09,5.994842503189421e-10,0.021544346900318832,0.007,466813045.937,67317305835.126,0.011
1977,308.8904209892758,1e-09,5.994842503189421e-10,0.03593813663804626,0.009,371279907.196,42586104163.339,0.02
1978,308.8904209892758,1e-09,5.994842503189421e-10,0.05994842503189409,0.011,292347295.885,26406062558.495,0.034
1979,308.8904209892758,1e-09,5.994842503189421e-10,0.1,0.014,228712749.148,16164181902.645,0.058
1980,308.8904209892758,1e-09,7.742636826811277e-10,0.001,0.003,993353693.394,304799632847.396,-0.002
1981,308.8904209892758,1e-09,7.742636826811277e-10,0.0016681005372000592,0.004,923234311.475,263288533304.921,-0.001
1982,308.8904209892758,1e-09,7.742636826811277e-10,0.0027825594022071257,0.004,833406282.414,214547786689.745,-0.0
1983,308.8904209892758,1e-09,7.742636826811277e-10,0.004641588833612777,0.004,728481047.985,163927215383.27,0.001
1984,308.8904209892758,1e-09,7.742636826811277e-10,0.007742636826811269,0.005,617094328.909,117631709385.144,0.003
1985,308.8904209892758,1e-09,7.742636826811277e-10,0.01291549665014884,0.006,508777865.002,79962981050.627,0.007
1986,308.8904209892758,1e-09,7.742636826811277e-10,0.021544346900318832,0.008,410759322.752,52122615781.598,0.014
1987,308.8904209892758,1e-09,7.742636826811277e-10,0.03593813663804626,0.01,326697560.316,32974214651.84,0.025
1988,308.8904209892758,1e-09,7.742636826811277e-10,0.05994842503189409,0.013,257242976.201,20446641950.057,0.044
1989,308.8904209892758,1e-09,7.742636826811277e-10,0.1,0.016,201249503.977,12516754768.511,0.075
1990,308.8904209892758,1e-09,1e-09,0.001,0.004,874074308.555,235995631136.036,-0.002
1991,308.8904209892758,1e-09,1e-09,0.0016681005372000592,0.004,812374683.664,203855246415.855,-0.002
1992,308.8904209892758,1e-09,1e-09,0.0027825594022071257,0.004,733332975.848,166117235015.852,-0.0
1993,308.8904209892758,1e-09,1e-09,0.004641588833612777,0.005,641006896.685,126923750514.66,0.001
1994,308.8904209892758,1e-09,1e-09,0.007742636826811269,0.006,542995211.516,91078991161.257,0.005
1995,308.8904209892758,1e-09,1e-09,0.01291549665014884,0.007,447685113.084,61913600845.528,0.01
1996,308.8904209892758,1e-09,1e-09,0.021544346900318832,0.009,361436388.071,40357919103.556,0.018
1997,308.8904209892758,1e-09,1e-09,0.03593813663804626,0.011,287468548.251,25532077681.142,0.033
1998,308.8904209892758,1e-09,1e-09,0.05994842503189409,0.014,226353893.934,15832479003.123,0.057
1999,308.8904209892758,1e-09,1e-09,0.1,0.018,177083975.431,9692684403.326,0.097
2000,477.0664608946602,1e-13,1e-10,0.001,0.08,260195619967.456,3243364287105.194,-1.092
2001,477.0664608946602,1e-13,1e-10,0.0016681005372000592,0.088,235978068889.459,2675153401153.66,-0.425
2002,477.0664608946602,1e-13,1e-10,0.0027825594022071257,0.1,207280452988.542,2073635568349.251,0.679
2003,477.0664608946602,1e-13,1e-10,0.004641588833612777,0.117,176381756860.104,1513059217731.01,2.497
2004,477.0664608946602,1e-13,1e-10,0.007742636826811269,0.139,145962036510.85,1049377338064.009,5.469
2005,477.0664608946602,1e-13,1e-10,0.01291549665014884,0.168,118167072783.207,702218702239.789,10.264
2006,477.0664608946602,1e-13,1e-10,0.021544346900318832,0.204,94163439154.519,461208742057.396,17.837
2007,477.0664608946602,1e-13,1e-10,0.03593813663804626,0.245,74237434297.438,302533135818.909,29.411
2008,477.0664608946602,1e-13,1e-10,0.05994842503189409,0.288,58124425198.317,201680998431.84,46.233
2009,477.0664608946602,1e-13,1e-10,0.1,0.326,45311233736.171,139009050151.185,68.984
2010,477.0664608946602,1e-13,1.2915496650148827e-10,0.001,0.091,228951991747.304,2514275726435.557,-1.408
2011,477.0664608946602,1e-13,1.2915496650148827e-10,0.0016681005372000592,0.1,207642422603.739,2075467820053.766,-0.548
2012,477.0664608946602,1e-13,1.2915496650148827e-10,0.0027825594022071257,0.113,182390743425.835,1610938210730.637,0.873
2013,477.0664608946602,1e-13,1.2915496650148827e-10,0.004641588833612777,0.132,155202284135.531,1178026168980.496,3.207
2014,477.0664608946602,1e-13,1.2915496650148827e-10,0.007742636826811269,0.157,128435286431.154,819942084577.36,6.999
2015,477.0664608946602,1e-13,1.2915496650148827e-10,0.01291549665014884,0.188,103977871249.516,551844520917.908,13.06
2016,477.0664608946602,1e-13,1.2915496650148827e-10,0.021544346900318832,0.227,82856532892.059,365721588993.272,22.494
2017,477.0664608946602,1e-13,1.2915496650148827e-10,0.03593813663804626,0.269,65323192015.046,243182383411.577,36.589
2018,477.0664608946602,1e-13,1.2915496650148827e-10,0.05994842503189409,0.309,51144992063.996,165298069057.341,56.409
2019,477.0664608946602,1e-13,1.2915496650148827e-10,0.1,0.341,39870376041.386,116898879436.31,82.031
2020,477.0664608946602,1e-13,1.6681005372000558e-10,0.001,0.103,201460018933.501,1949768932450.8,-1.816
2021,477.0664608946602,1e-13,1.6681005372000558e-10,0.0016681005372000592,0.113,182709248650.333,1611153053580.59,-0.706
2022,477.0664608946602,1e-13,1.6681005372000558e-10,0.0027825594022071257,0.128,160489726878.721,1252688450654.022,1.123
2023,477.0664608946602,1e-13,1.6681005372000558e-10,0.004641588833612777,0.149,136565988624.272,918622246835.037,4.113
2024,477.0664608946602,1e-13,1.6681005372000558e-10,0.007742636826811269,0.176,113013103920.528,642298700275.909,8.935
2025,477.0664608946602,1e-13,1.6681005372000558e-10,0.01291549665014884,0.21,91492472944.775,435415253507.469,16.553
2026,477.0664608946602,1e-13,1.6681005372000558e-10,0.021544346900318832,0.25,72907331173.698,291789354213.107,28.194
2027,477.0664608946602,1e-13,1.6681005372000558e-10,0.03593813663804626,0.291,57479349271.933,197229251282.781,45.114
2028,477.0664608946602,1e-13,1.6681005372000558e-10,0.05994842503189409,0.328,45003631507.773,137128088173.114,67.997
2029,477.0664608946602,1e-13,1.6681005372000558e-10,0.1,0.352,35082842699.393,99779777233.903,96.105
2030,477.0664608946602,1e-13,2.1544346900318867e-10,0.001,0.117,177269212287.447,1512691823241.64,-2.34
2031,477.0664608946602,1e-13,2.1544346900318867e-10,0.0016681005372000592,0.128,160769986806.001,1251650992567.835,-0.909
2032,477.0664608946602,1e-13,2.1544346900318867e-10,0.0027825594022071257,0.145,141218528691.835,975308672097.468,1.443
2033,477.0664608946602,1e-13,2.1544346900318867e-10,0.004641588833612777,0.167,120167492075.299,717775210772.763,5.263
2034,477.0664608946602,1e-13,2.1544346900318867e-10,0.007742636826811269,0.197,99442777858.39,504755879342.726,11.37
2035,477.0664608946602,1e-13,2.1544346900318867e-10,0.01291549665014884,0.233,80506289510.994,345268300150.396,20.875
2036,477.0664608946602,1e-13,2.1544346900318867e-10,0.021544346900318832,0.274,64152804291.196,234546309843.37,35.075
2037,477.0664608946602,1e-13,2.1544346900318867e-10,0.03593813663804626,0.313,50577375214.056,161649409970.006,55.044
2038,477.0664608946602,1e-13,2.1544346900318867e-10,0.05994842503189409,0.343,39599709906.166,115317095032.635,80.858
2039,477.0664608946602,1e-13,2.1544346900318867e-10,0.1,0.357,30870184183.685,86525078118.472,110.828
2040,477.0664608946602,1e-13,2.782559402207126e-10,0.001,0.133,155983176172.462,1174278891049.74,-3.015
2041,477.0664608946602,1e-13,2.782559402207126e-10,0.0016681005372000592,0.145,141465135719.909,973301602876.649,-1.168
2042,477.0664608946602,1e-13,2.782559402207126e-10,0.0027825594022071257,0.163,124261366965.607,760543583250.998,1.85
2043,477.0664608946602,1e-13,2.782559402207126e-10,0.004641588833612777,0.188,105738085281.217,562266644975.6,6.719
2044,477.0664608946602,1e-13,2.782559402207126e-10,0.007742636826811269,0.22,87501942032.733,398261468280.651,14.41
2045,477.0664608946602,1e-13,2.782559402207126e-10,0.01291549665014884,0.257,70839299039.825,275470788061.665,26.164
2046,477.0664608946602,1e-13,2.782559402207126e-10,0.021544346900318832,0.297,56449498729.0,190225099501.778,43.247
2047,477.0664608946602,1e-13,2.782559402207126e-10,0.03593813663804626,0.332,44504172645.401,134101231005.967,66.351
2048,477.0664608946602,1e-13,2.782559402207126e-10,0.05994842503189409,0.354,34844677465.233,98429635160.755,94.731
2049,477.0664608946602,1e-13,2.782559402207126e-10,0.1,0.356,27163370987.355,76262445968.529,125.742
2050,477.0664608946602,1e-13,3.593813663804626e-10,0.001,0.15,137253113131.661,912258047903.92,-3.881
2051,477.0664608946602,1e-13,3.593813663804626e-10,0.0016681005372000592,0.164,124478362049.011,757785779342.307,-1.501
2052,477.0664608946602,1e-13,3.593813663804626e-10,0.0027825594022071257,0.184,109340378087.751,594258774649.391,2.368
2053,477.0664608946602,1e-13,3.593813663804626e-10,0.004641588833612777,0.211,93041324952.776,441862010133.028,8.55
2054,477.0664608946602,1e-13,3.593813663804626e-10,0.007742636826811269,0.244,76994931400.679,315806713386.771,18.173
2055,477.0664608946602,1e-13,3.593813663804626e-10,0.01291549665014884,0.282,62333096195.775,221429109309.864,32.549
2056,477.0664608946602,1e-13,3.593813663804626e-10,0.021544346900318832,0.319,49671186504.823,155908795961.813,52.766
2057,477.0664608946602,1e-13,3.593813663804626e-10,0.03593813663804626,0.347,39160224793.58,112771676510.112,78.901
2058,477.0664608946602,1e-13,3.593813663804626e-10,0.05994842503189409,0.359,30660617225.053,85354288289.224,109.242
2059,477.0664608946602,1e-13,3.593813663804626e-10,0.1,0.35,23901662491.105,68316462606.112,140.367
2060,477.0664608946602,1e-13,4.6415888336127727e-10,0.001,0.17,120772108419.59,709384824950.624,-4.991
2061,477.0664608946602,1e-13,4.6415888336127727e-10,0.0016681005372000592,0.185,109531316953.482,590919704136.552,-1.924
2062,477.0664608946602,1e-13,4.6415888336127727e-10,0.0027825594022071257,0.207,96211063601.782,465510486367.585,3.022
2063,477.0664608946602,1e-13,4.6415888336127727e-10,0.004641588833612777,0.235,81869159309.487,348637074147.942,10.836
2064,477.0664608946602,1e-13,4.6415888336127727e-10,0.007742636826811269,0.269,67749575880.014,251964991208.066,22.777
2065,477.0664608946602,1e-13,4.6415888336127727e-10,0.01291549665014884,0.305,54848296553.124,179586600101.224,40.133
2066,477.0664608946602,1e-13,4.6415888336127727e-10,0.021544346900318832,0.338,43706796771.419,129338928406.956,63.605
2067,477.0664608946602,1e-13,4.6415888336127727e-10,0.03593813663804626,0.358,34457964607.105,96256977096.203,92.438
2068,477.0664608946602,1e-13,4.6415888336127727e-10,0.05994842503189409,0.359,26978968296.067,75230522068.138,123.943
2069,477.0664608946602,1e-13,4.6415888336127727e-10,0.1,0.338,21031611654.703,62164176265.404,154.259
