,impedance_key,zCombo,transferFunc,transferFunc_latex,valid,fType,parameters,filterOrder,denom_order,numer_order
352,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, R_L/(C_L*R_L*s + 1))",(R_1*R_2*R_L*g_m*r_o + R_1*R_2*R_L + R_1*R_L*r_o)/(C_1*C_L*R_1*R_2*R_L*r_o*s**2 + R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o + s*(C_1*R_1*R_2*R_L + C_1*R_1*R_2*r_o + C_1*R_1*R_L*r_o + C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o + C_L*R_2*R_L*r_o)),\frac{R_{1} R_{2} R_{L} g_{m} r_{o} + R_{1} R_{2} R_{L} + R_{1} R_{L} r_{o}}{C_{1} C_{L} R_{1} R_{2} R_{L} r_{o} s^{2} + R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + R_{2} R_{L} + R_{2} r_{o} + R_{L} r_{o} + s \left(C_{1} R_{1} R_{2} R_{L} + C_{1} R_{1} R_{2} r_{o} + C_{1} R_{1} R_{L} r_{o} + C_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{2} R_{L} + C_{L} R_{1} R_{L} r_{o} + C_{L} R_{2} R_{L} r_{o}\right)},True,LP,"{'Q': sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*sqrt(R_2)*sqrt(R_L)*r_o*sqrt(R_1*R_2*g_m + R_1*R_2/r_o + R_1 + R_2*R_L/r_o + R_2 + R_L)/(C_1*R_1*R_2*R_L + C_1*R_1*R_2*r_o + C_1*R_1*R_L*r_o + C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o + C_L*R_2*R_L*r_o), 'wo': sqrt((R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o)/r_o)/(sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*sqrt(R_2)*sqrt(R_L)), 'bandwidth': sqrt((R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o)/r_o)*(C_1*R_1*R_2*R_L + C_1*R_1*R_2*r_o + C_1*R_1*R_L*r_o + C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o + C_L*R_2*R_L*r_o)/(C_1*C_L*R_1*R_2*R_L*r_o*sqrt(R_1*R_2*g_m + R_1*R_2/r_o + R_1 + R_2*R_L/r_o + R_2 + R_L)), 'K_LP': (R_1*R_2*R_L*g_m*r_o + R_1*R_2*R_L + R_1*R_L*r_o)/(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o), 'K_HP': 0, 'K_BP': 0, 'Qz': None, 'Wz': None}",BiQuad,2,0
353,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, R_L + 1/(C_L*s))",(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + s*(C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o))/(R_2 + r_o + s**2*(C_1*C_L*R_1*R_2*R_L + C_1*C_L*R_1*R_2*r_o + C_1*C_L*R_1*R_L*r_o) + s*(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*R_L + C_L*R_2*r_o + C_L*R_L*r_o)),\frac{R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + s \left(C_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{2} R_{L} + C_{L} R_{1} R_{L} r_{o}\right)}{R_{2} + r_{o} + s^{2} \left(C_{1} C_{L} R_{1} R_{2} R_{L} + C_{1} C_{L} R_{1} R_{2} r_{o} + C_{1} C_{L} R_{1} R_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} + C_{1} R_{1} r_{o} + C_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} R_{1} R_{2} + C_{L} R_{1} r_{o} + C_{L} R_{2} R_{L} + C_{L} R_{2} r_{o} + C_{L} R_{L} r_{o}\right)},True,X-INVALID-NUMER,"{'Q': (sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_2*R_L*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o)) + sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_2*r_o*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o)) + sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_L*r_o*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o)))/(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*R_L + C_L*R_2*r_o + C_L*R_L*r_o), 'wo': sqrt((R_2 + r_o)/(C_1*C_L*R_1*R_2*R_L + C_1*C_L*R_1*R_2*r_o + C_1*C_L*R_1*R_L*r_o)), 'bandwidth': sqrt((R_2 + r_o)/(C_1*C_L*R_1*R_2*R_L + C_1*C_L*R_1*R_2*r_o + C_1*C_L*R_1*R_L*r_o))*(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*R_L + C_L*R_2*r_o + C_L*R_L*r_o)/(sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_2*R_L*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o)) + sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_2*r_o*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o)) + sqrt(C_1)*sqrt(C_L)*sqrt(R_1)*R_L*r_o*sqrt(R_2/(R_2*R_L + R_2*r_o + R_L*r_o) + r_o/(R_2*R_L + R_2*r_o + R_L*r_o))), 'K_LP': (R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o)/(R_2 + r_o), 'K_HP': 0, 'K_BP': (C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o)/(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*R_L + C_L*R_2*r_o + C_L*R_L*r_o), 'Qz': None, 'Wz': None}",BiQuad,2,1
354,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, L_L*s + 1/(C_L*s))",(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + s**2*(C_L*L_L*R_1*R_2*g_m*r_o + C_L*L_L*R_1*R_2 + C_L*L_L*R_1*r_o))/(R_2 + r_o + s**3*(C_1*C_L*L_L*R_1*R_2 + C_1*C_L*L_L*R_1*r_o) + s**2*(C_1*C_L*R_1*R_2*r_o + C_L*L_L*R_2 + C_L*L_L*r_o) + s*(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*r_o)),\frac{R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + s^{2} \left(C_{L} L_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} + C_{L} L_{L} R_{1} r_{o}\right)}{R_{2} + r_{o} + s^{3} \left(C_{1} C_{L} L_{L} R_{1} R_{2} + C_{1} C_{L} L_{L} R_{1} r_{o}\right) + s^{2} \left(C_{1} C_{L} R_{1} R_{2} r_{o} + C_{L} L_{L} R_{2} + C_{L} L_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} + C_{1} R_{1} r_{o} + C_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} R_{1} R_{2} + C_{L} R_{1} r_{o} + C_{L} R_{2} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
355,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, L_L*s/(C_L*L_L*s**2 + 1))",s*(L_L*R_1*R_2*g_m*r_o + L_L*R_1*R_2 + L_L*R_1*r_o)/(C_1*C_L*L_L*R_1*R_2*r_o*s**3 + R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*r_o + s**2*(C_1*L_L*R_1*R_2 + C_1*L_L*R_1*r_o + C_L*L_L*R_1*R_2*g_m*r_o + C_L*L_L*R_1*R_2 + C_L*L_L*R_1*r_o + C_L*L_L*R_2*r_o) + s*(C_1*R_1*R_2*r_o + L_L*R_2 + L_L*r_o)),\frac{s \left(L_{L} R_{1} R_{2} g_{m} r_{o} + L_{L} R_{1} R_{2} + L_{L} R_{1} r_{o}\right)}{C_{1} C_{L} L_{L} R_{1} R_{2} r_{o} s^{3} + R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + R_{2} r_{o} + s^{2} \left(C_{1} L_{L} R_{1} R_{2} + C_{1} L_{L} R_{1} r_{o} + C_{L} L_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} + C_{L} L_{L} R_{1} r_{o} + C_{L} L_{L} R_{2} r_{o}\right) + s \left(C_{1} R_{1} R_{2} r_{o} + L_{L} R_{2} + L_{L} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,1
356,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, L_L*s + R_L + 1/(C_L*s))",(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + s**2*(C_L*L_L*R_1*R_2*g_m*r_o + C_L*L_L*R_1*R_2 + C_L*L_L*R_1*r_o) + s*(C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o))/(R_2 + r_o + s**3*(C_1*C_L*L_L*R_1*R_2 + C_1*C_L*L_L*R_1*r_o) + s**2*(C_1*C_L*R_1*R_2*R_L + C_1*C_L*R_1*R_2*r_o + C_1*C_L*R_1*R_L*r_o + C_L*L_L*R_2 + C_L*L_L*r_o) + s*(C_1*R_1*R_2 + C_1*R_1*r_o + C_L*R_1*R_2*g_m*r_o + C_L*R_1*R_2 + C_L*R_1*r_o + C_L*R_2*R_L + C_L*R_2*r_o + C_L*R_L*r_o)),\frac{R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + s^{2} \left(C_{L} L_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} + C_{L} L_{L} R_{1} r_{o}\right) + s \left(C_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{2} R_{L} + C_{L} R_{1} R_{L} r_{o}\right)}{R_{2} + r_{o} + s^{3} \left(C_{1} C_{L} L_{L} R_{1} R_{2} + C_{1} C_{L} L_{L} R_{1} r_{o}\right) + s^{2} \left(C_{1} C_{L} R_{1} R_{2} R_{L} + C_{1} C_{L} R_{1} R_{2} r_{o} + C_{1} C_{L} R_{1} R_{L} r_{o} + C_{L} L_{L} R_{2} + C_{L} L_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} + C_{1} R_{1} r_{o} + C_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} R_{1} R_{2} + C_{L} R_{1} r_{o} + C_{L} R_{2} R_{L} + C_{L} R_{2} r_{o} + C_{L} R_{L} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
357,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, L_L*R_L*s/(C_L*L_L*R_L*s**2 + L_L*s + R_L))",s*(L_L*R_1*R_2*R_L*g_m*r_o + L_L*R_1*R_2*R_L + L_L*R_1*R_L*r_o)/(C_1*C_L*L_L*R_1*R_2*R_L*r_o*s**3 + R_1*R_2*R_L*g_m*r_o + R_1*R_2*R_L + R_1*R_L*r_o + R_2*R_L*r_o + s**2*(C_1*L_L*R_1*R_2*R_L + C_1*L_L*R_1*R_2*r_o + C_1*L_L*R_1*R_L*r_o + C_L*L_L*R_1*R_2*R_L*g_m*r_o + C_L*L_L*R_1*R_2*R_L + C_L*L_L*R_1*R_L*r_o + C_L*L_L*R_2*R_L*r_o) + s*(C_1*R_1*R_2*R_L*r_o + L_L*R_1*R_2*g_m*r_o + L_L*R_1*R_2 + L_L*R_1*r_o + L_L*R_2*R_L + L_L*R_2*r_o + L_L*R_L*r_o)),\frac{s \left(L_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + L_{L} R_{1} R_{2} R_{L} + L_{L} R_{1} R_{L} r_{o}\right)}{C_{1} C_{L} L_{L} R_{1} R_{2} R_{L} r_{o} s^{3} + R_{1} R_{2} R_{L} g_{m} r_{o} + R_{1} R_{2} R_{L} + R_{1} R_{L} r_{o} + R_{2} R_{L} r_{o} + s^{2} \left(C_{1} L_{L} R_{1} R_{2} R_{L} + C_{1} L_{L} R_{1} R_{2} r_{o} + C_{1} L_{L} R_{1} R_{L} r_{o} + C_{L} L_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} R_{L} + C_{L} L_{L} R_{1} R_{L} r_{o} + C_{L} L_{L} R_{2} R_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} R_{L} r_{o} + L_{L} R_{1} R_{2} g_{m} r_{o} + L_{L} R_{1} R_{2} + L_{L} R_{1} r_{o} + L_{L} R_{2} R_{L} + L_{L} R_{2} r_{o} + L_{L} R_{L} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,1
358,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, (C_L*L_L*R_L*s**2 + L_L*s + R_L)/(C_L*L_L*s**2 + 1))",(R_1*R_2*R_L*g_m*r_o + R_1*R_2*R_L + R_1*R_L*r_o + s**2*(C_L*L_L*R_1*R_2*R_L*g_m*r_o + C_L*L_L*R_1*R_2*R_L + C_L*L_L*R_1*R_L*r_o) + s*(L_L*R_1*R_2*g_m*r_o + L_L*R_1*R_2 + L_L*R_1*r_o))/(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o + s**3*(C_1*C_L*L_L*R_1*R_2*R_L + C_1*C_L*L_L*R_1*R_2*r_o + C_1*C_L*L_L*R_1*R_L*r_o) + s**2*(C_1*L_L*R_1*R_2 + C_1*L_L*R_1*r_o + C_L*L_L*R_1*R_2*g_m*r_o + C_L*L_L*R_1*R_2 + C_L*L_L*R_1*r_o + C_L*L_L*R_2*R_L + C_L*L_L*R_2*r_o + C_L*L_L*R_L*r_o) + s*(C_1*R_1*R_2*R_L + C_1*R_1*R_2*r_o + C_1*R_1*R_L*r_o + L_L*R_2 + L_L*r_o)),\frac{R_{1} R_{2} R_{L} g_{m} r_{o} + R_{1} R_{2} R_{L} + R_{1} R_{L} r_{o} + s^{2} \left(C_{L} L_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} R_{L} + C_{L} L_{L} R_{1} R_{L} r_{o}\right) + s \left(L_{L} R_{1} R_{2} g_{m} r_{o} + L_{L} R_{1} R_{2} + L_{L} R_{1} r_{o}\right)}{R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + R_{2} R_{L} + R_{2} r_{o} + R_{L} r_{o} + s^{3} \left(C_{1} C_{L} L_{L} R_{1} R_{2} R_{L} + C_{1} C_{L} L_{L} R_{1} R_{2} r_{o} + C_{1} C_{L} L_{L} R_{1} R_{L} r_{o}\right) + s^{2} \left(C_{1} L_{L} R_{1} R_{2} + C_{1} L_{L} R_{1} r_{o} + C_{L} L_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} + C_{L} L_{L} R_{1} r_{o} + C_{L} L_{L} R_{2} R_{L} + C_{L} L_{L} R_{2} r_{o} + C_{L} L_{L} R_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} R_{L} + C_{1} R_{1} R_{2} r_{o} + C_{1} R_{1} R_{L} r_{o} + L_{L} R_{2} + L_{L} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
359,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), R_2, oo, oo, oo, R_L*(C_L*L_L*s**2 + 1)/(C_L*L_L*s**2 + C_L*R_L*s + 1))",(R_1*R_2*R_L*g_m*r_o + R_1*R_2*R_L + R_1*R_L*r_o + s**2*(C_L*L_L*R_1*R_2*R_L*g_m*r_o + C_L*L_L*R_1*R_2*R_L + C_L*L_L*R_1*R_L*r_o))/(R_1*R_2*g_m*r_o + R_1*R_2 + R_1*r_o + R_2*R_L + R_2*r_o + R_L*r_o + s**3*(C_1*C_L*L_L*R_1*R_2*R_L + C_1*C_L*L_L*R_1*R_2*r_o + C_1*C_L*L_L*R_1*R_L*r_o) + s**2*(C_1*C_L*R_1*R_2*R_L*r_o + C_L*L_L*R_1*R_2*g_m*r_o + C_L*L_L*R_1*R_2 + C_L*L_L*R_1*r_o + C_L*L_L*R_2*R_L + C_L*L_L*R_2*r_o + C_L*L_L*R_L*r_o) + s*(C_1*R_1*R_2*R_L + C_1*R_1*R_2*r_o + C_1*R_1*R_L*r_o + C_L*R_1*R_2*R_L*g_m*r_o + C_L*R_1*R_2*R_L + C_L*R_1*R_L*r_o + C_L*R_2*R_L*r_o)),\frac{R_{1} R_{2} R_{L} g_{m} r_{o} + R_{1} R_{2} R_{L} + R_{1} R_{L} r_{o} + s^{2} \left(C_{L} L_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} R_{L} + C_{L} L_{L} R_{1} R_{L} r_{o}\right)}{R_{1} R_{2} g_{m} r_{o} + R_{1} R_{2} + R_{1} r_{o} + R_{2} R_{L} + R_{2} r_{o} + R_{L} r_{o} + s^{3} \left(C_{1} C_{L} L_{L} R_{1} R_{2} R_{L} + C_{1} C_{L} L_{L} R_{1} R_{2} r_{o} + C_{1} C_{L} L_{L} R_{1} R_{L} r_{o}\right) + s^{2} \left(C_{1} C_{L} R_{1} R_{2} R_{L} r_{o} + C_{L} L_{L} R_{1} R_{2} g_{m} r_{o} + C_{L} L_{L} R_{1} R_{2} + C_{L} L_{L} R_{1} r_{o} + C_{L} L_{L} R_{2} R_{L} + C_{L} L_{L} R_{2} r_{o} + C_{L} L_{L} R_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{2} R_{L} + C_{1} R_{1} R_{2} r_{o} + C_{1} R_{1} R_{L} r_{o} + C_{L} R_{1} R_{2} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{2} R_{L} + C_{L} R_{1} R_{L} r_{o} + C_{L} R_{2} R_{L} r_{o}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
360,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), 1/(C_2*s), oo, oo, oo, R_L)",(C_2*R_1*R_L*r_o*s + R_1*R_L*g_m*r_o + R_1*R_L)/(C_1*C_2*R_1*R_L*r_o*s**2 + R_1*g_m*r_o + R_1 + R_L + r_o + s*(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o)),\frac{C_{2} R_{1} R_{L} r_{o} s + R_{1} R_{L} g_{m} r_{o} + R_{1} R_{L}}{C_{1} C_{2} R_{1} R_{L} r_{o} s^{2} + R_{1} g_{m} r_{o} + R_{1} + R_{L} + r_{o} + s \left(C_{1} R_{1} R_{L} + C_{1} R_{1} r_{o} + C_{2} R_{1} r_{o} + C_{2} R_{L} r_{o}\right)},True,X-INVALID-NUMER,"{'Q': sqrt(C_1)*sqrt(C_2)*sqrt(R_1)*sqrt(R_L)*r_o*sqrt(R_1*g_m + R_1/r_o + R_L/r_o + 1)/(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o), 'wo': sqrt((R_1*g_m*r_o + R_1 + R_L + r_o)/r_o)/(sqrt(C_1)*sqrt(C_2)*sqrt(R_1)*sqrt(R_L)), 'bandwidth': sqrt((R_1*g_m*r_o + R_1 + R_L + r_o)/r_o)*(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o)/(C_1*C_2*R_1*R_L*r_o*sqrt(R_1*g_m + R_1/r_o + R_L/r_o + 1)), 'K_LP': (R_1*R_L*g_m*r_o + R_1*R_L)/(R_1*g_m*r_o + R_1 + R_L + r_o), 'K_HP': 0, 'K_BP': C_2*R_1*R_L*r_o/(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o), 'Qz': None, 'Wz': None}",BiQuad,2,1
361,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), 1/(C_2*s), oo, oo, oo, 1/(C_L*s))",(C_2*R_1*r_o*s + R_1*g_m*r_o + R_1)/(s**2*(C_1*C_2*R_1*r_o + C_1*C_L*R_1*r_o + C_2*C_L*R_1*r_o) + s*(C_1*R_1 + C_2*r_o + C_L*R_1*g_m*r_o + C_L*R_1 + C_L*r_o) + 1),\frac{C_{2} R_{1} r_{o} s + R_{1} g_{m} r_{o} + R_{1}}{s^{2} \left(C_{1} C_{2} R_{1} r_{o} + C_{1} C_{L} R_{1} r_{o} + C_{2} C_{L} R_{1} r_{o}\right) + s \left(C_{1} R_{1} + C_{2} r_{o} + C_{L} R_{1} g_{m} r_{o} + C_{L} R_{1} + C_{L} r_{o}\right) + 1},True,X-INVALID-NUMER,"{'Q': sqrt(R_1)*r_o*sqrt(C_1*C_2 + C_1*C_L + C_2*C_L)*sqrt(1/r_o)/(C_1*R_1 + C_2*r_o + C_L*R_1*g_m*r_o + C_L*R_1 + C_L*r_o), 'wo': sqrt(1/(C_1*C_2*R_1*r_o + C_1*C_L*R_1*r_o + C_2*C_L*R_1*r_o)), 'bandwidth': (C_1*R_1 + C_2*r_o + C_L*R_1*g_m*r_o + C_L*R_1 + C_L*r_o)*sqrt(1/(C_1*C_2*R_1*r_o + C_1*C_L*R_1*r_o + C_2*C_L*R_1*r_o))/(sqrt(R_1)*r_o*sqrt(C_1*C_2 + C_1*C_L + C_2*C_L)*sqrt(1/r_o)), 'K_LP': R_1*g_m*r_o + R_1, 'K_HP': 0, 'K_BP': C_2*R_1*r_o/(C_1*R_1 + C_2*r_o + C_L*R_1*g_m*r_o + C_L*R_1 + C_L*r_o), 'Qz': None, 'Wz': None}",BiQuad,2,1
362,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), 1/(C_2*s), oo, oo, oo, R_L/(C_L*R_L*s + 1))",(C_2*R_1*R_L*r_o*s + R_1*R_L*g_m*r_o + R_1*R_L)/(R_1*g_m*r_o + R_1 + R_L + r_o + s**2*(C_1*C_2*R_1*R_L*r_o + C_1*C_L*R_1*R_L*r_o + C_2*C_L*R_1*R_L*r_o) + s*(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o + C_L*R_1*R_L*g_m*r_o + C_L*R_1*R_L + C_L*R_L*r_o)),\frac{C_{2} R_{1} R_{L} r_{o} s + R_{1} R_{L} g_{m} r_{o} + R_{1} R_{L}}{R_{1} g_{m} r_{o} + R_{1} + R_{L} + r_{o} + s^{2} \left(C_{1} C_{2} R_{1} R_{L} r_{o} + C_{1} C_{L} R_{1} R_{L} r_{o} + C_{2} C_{L} R_{1} R_{L} r_{o}\right) + s \left(C_{1} R_{1} R_{L} + C_{1} R_{1} r_{o} + C_{2} R_{1} r_{o} + C_{2} R_{L} r_{o} + C_{L} R_{1} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{L} + C_{L} R_{L} r_{o}\right)},True,X-INVALID-NUMER,"{'Q': sqrt(R_1)*sqrt(R_L)*r_o*sqrt(C_1*C_2 + C_1*C_L + C_2*C_L)*sqrt(R_1*g_m + R_1/r_o + R_L/r_o + 1)/(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o + C_L*R_1*R_L*g_m*r_o + C_L*R_1*R_L + C_L*R_L*r_o), 'wo': sqrt((R_1*g_m*r_o + R_1 + R_L + r_o)/(C_1*C_2*R_1*R_L*r_o + C_1*C_L*R_1*R_L*r_o + C_2*C_L*R_1*R_L*r_o)), 'bandwidth': sqrt((R_1*g_m*r_o + R_1 + R_L + r_o)/(C_1*C_2*R_1*R_L*r_o + C_1*C_L*R_1*R_L*r_o + C_2*C_L*R_1*R_L*r_o))*(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o + C_L*R_1*R_L*g_m*r_o + C_L*R_1*R_L + C_L*R_L*r_o)/(sqrt(R_1)*sqrt(R_L)*r_o*sqrt(C_1*C_2 + C_1*C_L + C_2*C_L)*sqrt(R_1*g_m + R_1/r_o + R_L/r_o + 1)), 'K_LP': (R_1*R_L*g_m*r_o + R_1*R_L)/(R_1*g_m*r_o + R_1 + R_L + r_o), 'K_HP': 0, 'K_BP': C_2*R_1*R_L*r_o/(C_1*R_1*R_L + C_1*R_1*r_o + C_2*R_1*r_o + C_2*R_L*r_o + C_L*R_1*R_L*g_m*r_o + C_L*R_1*R_L + C_L*R_L*r_o), 'Qz': None, 'Wz': None}",BiQuad,2,1
363,Z1_Z2_ZL,"(R_1/(C_1*R_1*s + 1), 1/(C_2*s), oo, oo, oo, R_L + 1/(C_L*s))",(C_2*C_L*R_1*R_L*r_o*s**2 + R_1*g_m*r_o + R_1 + s*(C_2*R_1*r_o + C_L*R_1*R_L*g_m*r_o + C_L*R_1*R_L))/(C_1*C_2*C_L*R_1*R_L*r_o*s**3 + s**2*(C_1*C_2*R_1*r_o + C_1*C_L*R_1*R_L + C_1*C_L*R_1*r_o + C_2*C_L*R_1*r_o + C_2*C_L*R_L*r_o) + s*(C_1*R_1 + C_2*r_o + C_L*R_1*g_m*r_o + C_L*R_1 + C_L*R_L + C_L*r_o) + 1),\frac{C_{2} C_{L} R_{1} R_{L} r_{o} s^{2} + R_{1} g_{m} r_{o} + R_{1} + s \left(C_{2} R_{1} r_{o} + C_{L} R_{1} R_{L} g_{m} r_{o} + C_{L} R_{1} R_{L}\right)}{C_{1} C_{2} C_{L} R_{1} R_{L} r_{o} s^{3} + s^{2} \left(C_{1} C_{2} R_{1} r_{o} + C_{1} C_{L} R_{1} R_{L} + C_{1} C_{L} R_{1} r_{o} + C_{2} C_{L} R_{1} r_{o} + C_{2} C_{L} R_{L} r_{o}\right) + s \left(C_{1} R_{1} + C_{2} r_{o} + C_{L} R_{1} g_{m} r_{o} + C_{L} R_{1} + C_{L} R_{L} + C_{L} r_{o}\right) + 1},False,X-INVALID-ORDER,,BiQuad,3,2
