time	V(lpf_3rd_10mhz)	V(lpf_3rd_50mhz)
1.637831072002565e-07	2.813747e-01	-1.112195e-01
1.638231072002565e-07	2.792544e-01	-1.126612e-01
1.638631072002566e-07	2.771324e-01	-1.140856e-01
1.639031072002566e-07	2.750086e-01	-1.154925e-01
1.639431072002567e-07	2.728830e-01	-1.168820e-01
1.640173929145425e-07	2.689308e-01	-1.194164e-01
1.640916786288283e-07	2.649728e-01	-1.218834e-01
1.641659643431141e-07	2.610092e-01	-1.242831e-01
1.642402500573998e-07	2.570399e-01	-1.266154e-01
1.643145357716856e-07	2.530649e-01	-1.288804e-01
1.643888214859715e-07	2.490843e-01	-1.310780e-01
1.644631072002572e-07	2.450980e-01	-1.332083e-01
1.645745357716859e-07	2.391080e-01	-1.362725e-01
1.646859643431146e-07	2.331069e-01	-1.391637e-01
1.647973929145433e-07	2.270948e-01	-1.418817e-01
1.649088214859720e-07	2.210717e-01	-1.444266e-01
1.650202500574007e-07	2.150374e-01	-1.467985e-01
1.651316786288294e-07	2.089921e-01	-1.489972e-01
1.652431072002581e-07	2.029358e-01	-1.510229e-01
1.653116786288297e-07	1.992040e-01	-1.521751e-01
1.653802500574011e-07	1.954688e-01	-1.532564e-01
1.654488214859727e-07	1.917299e-01	-1.542667e-01
1.655173929145442e-07	1.879876e-01	-1.552060e-01
1.655859643431157e-07	1.842416e-01	-1.560743e-01
1.656545357716872e-07	1.804921e-01	-1.568717e-01
1.657231072002587e-07	1.767391e-01	-1.575980e-01
1.657673929145444e-07	1.743135e-01	-1.580282e-01
1.658116786288302e-07	1.718866e-01	-1.584280e-01
1.658559643431160e-07	1.694585e-01	-1.587973e-01
1.659002500574017e-07	1.670290e-01	-1.591361e-01
1.659445357716875e-07	1.645982e-01	-1.594446e-01
1.659888214859733e-07	1.621660e-01	-1.597226e-01
1.660331072002590e-07	1.597326e-01	-1.599701e-01
1.661116786288306e-07	1.554120e-01	-1.603339e-01
1.661902500574021e-07	1.510878e-01	-1.606007e-01
1.662688214859736e-07	1.467600e-01	-1.607706e-01
1.663473929145451e-07	1.424286e-01	-1.608437e-01
1.664259643431166e-07	1.380937e-01	-1.608199e-01
1.665045357716881e-07	1.337553e-01	-1.606991e-01
1.665831072002597e-07	1.294132e-01	-1.604815e-01
1.666245357716883e-07	1.271226e-01	-1.603277e-01
1.666659643431169e-07	1.248311e-01	-1.601471e-01
1.667073929145455e-07	1.225388e-01	-1.599397e-01
1.667488214859741e-07	1.202457e-01	-1.597056e-01
1.667902500574027e-07	1.179518e-01	-1.594446e-01
1.668316786288314e-07	1.156570e-01	-1.591569e-01
1.668731072002600e-07	1.133613e-01	-1.588424e-01
1.669873929145458e-07	1.070238e-01	-1.578323e-01
1.671016786288317e-07	1.006816e-01	-1.566256e-01
1.672159643431175e-07	9.433451e-02	-1.552223e-01
1.673302500574034e-07	8.798266e-02	-1.536224e-01
1.674445357716892e-07	8.162602e-02	-1.518257e-01
1.675588214859751e-07	7.526460e-02	-1.498325e-01
1.676731072002609e-07	6.889839e-02	-1.476426e-01
1.678002500574039e-07	6.181150e-02	-1.449786e-01
1.679273929145469e-07	5.472169e-02	-1.420986e-01
1.680545357716899e-07	4.762896e-02	-1.390024e-01
1.681816786288329e-07	4.053330e-02	-1.356901e-01
1.683088214859759e-07	3.343473e-02	-1.321617e-01
1.684359643431189e-07	2.633323e-02	-1.284172e-01
1.685631072002619e-07	1.922881e-02	-1.244566e-01
1.686159643431191e-07	1.627526e-02	-1.227565e-01
1.686688214859763e-07	1.332159e-02	-1.210242e-01
1.687216786288335e-07	1.036781e-02	-1.192598e-01
1.687745357716907e-07	7.413907e-03	-1.174631e-01
1.688273929145479e-07	4.459888e-03	-1.156344e-01
1.688802500574051e-07	1.505753e-03	-1.137734e-01
1.689331072002623e-07	-1.448498e-03	-1.118803e-01
1.690245357716910e-07	-6.558824e-03	-1.085291e-01
1.691159643431197e-07	-1.166857e-02	-1.050970e-01
1.692073929145483e-07	-1.677773e-02	-1.015841e-01
1.692988214859770e-07	-2.188631e-02	-9.799030e-02
1.693902500574057e-07	-2.699430e-02	-9.431563e-02
1.694816786288344e-07	-3.210172e-02	-9.056009e-02
1.695731072002630e-07	-3.720855e-02	-8.672368e-02
1.696345357716917e-07	-4.063890e-02	-8.410903e-02
1.696959643431203e-07	-4.406854e-02	-8.146618e-02
1.697573929145490e-07	-4.749748e-02	-7.879513e-02
1.698188214859776e-07	-5.092571e-02	-7.609587e-02
1.698802500574062e-07	-5.435322e-02	-7.336842e-02
1.699416786288349e-07	-5.778003e-02	-7.061276e-02
1.700031072002635e-07	-6.120613e-02	-6.782890e-02
1.700931072002636e-07	-6.622437e-02	-6.370128e-02
1.701831072002637e-07	-7.124014e-02	-5.953252e-02
1.702731072002638e-07	-7.625345e-02	-5.532264e-02
1.703631072002639e-07	-8.126429e-02	-5.107163e-02
1.704531072002640e-07	-8.627267e-02	-4.677948e-02
1.705431072002641e-07	-9.127859e-02	-4.244621e-02
1.706331072002642e-07	-9.628204e-02	-3.807180e-02
1.706888214859786e-07	-9.937775e-02	-3.535224e-02
1.707445357716929e-07	-1.024722e-01	-3.262446e-02
1.708002500574073e-07	-1.055653e-01	-2.988848e-02
1.708559643431216e-07	-1.086571e-01	-2.714430e-02
1.709116786288360e-07	-1.117477e-01	-2.439190e-02
1.709673929145503e-07	-1.148369e-01	-2.163130e-02
1.710231072002647e-07	-1.179249e-01	-1.886250e-02
1.710873929145505e-07	-1.214862e-01	-1.566040e-02
1.711516786288363e-07	-1.250454e-01	-1.245590e-02
1.712159643431221e-07	-1.286025e-01	-9.248981e-03
1.712802500574078e-07	-1.321575e-01	-6.039652e-03
1.713445357716936e-07	-1.357104e-01	-2.827911e-03
1.714088214859794e-07	-1.392612e-01	3.862421e-04
1.714731072002652e-07	-1.428099e-01	3.602807e-03
1.715645357716939e-07	-1.478532e-01	8.178107e-03
1.716559643431226e-07	-1.528912e-01	1.273587e-02
1.717473929145512e-07	-1.579240e-01	1.727609e-02
1.718388214859799e-07	-1.629516e-01	2.179878e-02
1.719302500574086e-07	-1.679739e-01	2.630393e-02
1.720216786288373e-07	-1.729910e-01	3.079154e-02
1.721131072002659e-07	-1.780028e-01	3.526161e-02
1.722131072002660e-07	-1.834779e-01	4.011712e-02
1.723131072002662e-07	-1.889453e-01	4.491963e-02
1.724131072002663e-07	-1.944050e-01	4.966913e-02
1.725131072002664e-07	-1.998570e-01	5.436562e-02
1.726131072002665e-07	-2.053013e-01	5.900910e-02
1.727131072002666e-07	-2.107378e-01	6.359957e-02
1.728131072002667e-07	-2.161666e-01	6.813703e-02
1.729102500574097e-07	-2.214322e-01	7.247728e-02
1.730073929145526e-07	-2.266891e-01	7.673870e-02
1.731045357716956e-07	-2.319373e-01	8.092129e-02
1.732016786288386e-07	-2.371769e-01	8.502504e-02
1.732988214859816e-07	-2.424077e-01	8.904996e-02
1.733959643431245e-07	-2.476299e-01	9.299606e-02
1.734931072002675e-07	-2.528435e-01	9.686331e-02
1.735416786288390e-07	-2.554465e-01	9.875906e-02
1.735902500574105e-07	-2.580472e-01	1.006303e-01
1.736388214859819e-07	-2.606454e-01	1.024771e-01
1.736873929145534e-07	-2.632412e-01	1.042994e-01
1.737359643431249e-07	-2.658346e-01	1.060973e-01
1.737845357716964e-07	-2.684256e-01	1.078706e-01
1.738331072002679e-07	-2.710142e-01	1.096195e-01
1.739031072002680e-07	-2.747402e-01	1.120928e-01
1.739373929145537e-07	-2.765633e-01	1.132845e-01
1.739716786288395e-07	-2.783851e-01	1.144625e-01
1.740059643431252e-07	-2.802056e-01	1.156268e-01
1.740402500574110e-07	-2.820248e-01	1.167775e-01
1.740745357716967e-07	-2.838427e-01	1.179145e-01
1.741088214859825e-07	-2.856593e-01	1.190378e-01
1.741431072002682e-07	-2.874746e-01	1.201474e-01
1.742002500574111e-07	-2.904973e-01	1.219661e-01
1.742573929145541e-07	-2.935161e-01	1.237435e-01
1.743145357716970e-07	-2.965311e-01	1.254797e-01
1.743716786288399e-07	-2.995423e-01	1.271746e-01
1.744288214859828e-07	-3.025496e-01	1.288283e-01
1.744859643431258e-07	-3.055531e-01	1.304407e-01
1.745431072002687e-07	-3.085529e-01	1.320118e-01
1.746688214859831e-07	-3.151391e-01	1.353237e-01
1.747945357716975e-07	-3.217047e-01	1.384107e-01
1.749202500574120e-07	-3.282497e-01	1.412731e-01
1.750459643431264e-07	-3.347742e-01	1.439107e-01
1.751716786288408e-07	-3.412781e-01	1.463236e-01
1.752973929145552e-07	-3.477614e-01	1.485118e-01
1.754231072002697e-07	-3.542242e-01	1.504752e-01
1.754788214859840e-07	-3.570810e-01	1.512657e-01
1.755345357716984e-07	-3.599333e-01	1.520089e-01
1.755902500574127e-07	-3.627812e-01	1.527046e-01
1.756459643431271e-07	-3.656247e-01	1.533530e-01
1.757016786288414e-07	-3.684637e-01	1.539540e-01
1.757573929145558e-07	-3.712983e-01	1.545076e-01
1.758131072002701e-07	-3.741285e-01	1.550138e-01
1.758545357716987e-07	-3.762299e-01	1.553588e-01
1.758959643431274e-07	-3.783288e-01	1.556771e-01
1.759373929145560e-07	-3.804252e-01	1.559687e-01
1.759788214859846e-07	-3.825189e-01	1.562336e-01
1.760202500574132e-07	-3.846101e-01	1.564717e-01
1.760616786288418e-07	-3.866987e-01	1.566832e-01
1.761031072002704e-07	-3.887848e-01	1.568679e-01
1.761888214859848e-07	-3.930926e-01	1.571645e-01
1.762745357716992e-07	-3.973888e-01	1.573458e-01
1.763602500574136e-07	-4.016733e-01	1.574119e-01
1.764459643431280e-07	-4.059462e-01	1.573627e-01
1.765316786288424e-07	-4.102073e-01	1.571982e-01
1.766173929145567e-07	-4.144569e-01	1.569185e-01
1.767031072002711e-07	-4.186947e-01	1.565236e-01
1.767459643431283e-07	-4.208090e-01	1.562830e-01
1.767888214859855e-07	-4.229202e-01	1.560139e-01
1.768316786288427e-07	-4.250284e-01	1.557164e-01
1.768745357716999e-07	-4.271334e-01	1.553903e-01
1.769173929145571e-07	-4.292354e-01	1.550357e-01
1.769602500574143e-07	-4.313343e-01	1.546527e-01
1.770031072002715e-07	-4.334301e-01	1.542411e-01
1.771116786288430e-07	-4.387260e-01	1.530678e-01
1.772202500574146e-07	-4.440009e-01	1.517191e-01
1.773288214859861e-07	-4.492549e-01	1.501948e-01
1.774373929145577e-07	-4.544879e-01	1.484951e-01
1.775459643431292e-07	-4.597000e-01	1.466199e-01
1.776545357717008e-07	-4.648912e-01	1.445692e-01
1.777631072002723e-07	-4.700614e-01	1.423430e-01
1.779073929145582e-07	-4.768991e-01	1.391124e-01
1.780516786288441e-07	-4.836964e-01	1.356123e-01
1.781959643431300e-07	-4.904532e-01	1.318425e-01
1.783402500574158e-07	-4.971696e-01	1.278031e-01
1.784845357717017e-07	-5.038456e-01	1.234941e-01
1.786288214859876e-07	-5.104811e-01	1.189155e-01
1.787731072002735e-07	-5.170761e-01	1.140672e-01
1.788245357717021e-07	-5.194162e-01	1.122876e-01
1.788759643431307e-07	-5.217508e-01	1.104794e-01
1.789273929145594e-07	-5.240800e-01	1.086426e-01
1.789788214859880e-07	-5.264037e-01	1.067773e-01
1.790302500574166e-07	-5.287219e-01	1.048834e-01
1.790816786288453e-07	-5.310346e-01	1.029610e-01
1.791331072002739e-07	-5.333419e-01	1.010101e-01
1.792502500574169e-07	-5.385772e-01	9.645335e-02
1.793673929145599e-07	-5.437826e-01	9.177999e-02
1.794845357717028e-07	-5.489583e-01	8.699001e-02
1.796016786288459e-07	-5.541042e-01	8.208341e-02
1.797188214859888e-07	-5.592204e-01	7.706020e-02
1.798359643431318e-07	-5.643067e-01	7.192037e-02
1.799531072002748e-07	-5.693632e-01	6.666392e-02
1.799873929145606e-07	-5.708372e-01	6.511208e-02
1.800216786288463e-07	-5.723085e-01	6.355295e-02
1.800559643431321e-07	-5.737772e-01	6.198651e-02
1.800902500574178e-07	-5.752432e-01	6.041278e-02
1.801245357717036e-07	-5.767065e-01	5.883175e-02
1.801588214859893e-07	-5.781672e-01	5.724343e-02
1.801931072002751e-07	-5.796252e-01	5.564781e-02
1.802816786288466e-07	-5.833796e-01	5.148841e-02
1.803702500574181e-07	-5.871157e-01	4.729601e-02
1.804588214859897e-07	-5.908335e-01	4.307062e-02
1.805473929145612e-07	-5.945330e-01	3.881222e-02
1.806359643431327e-07	-5.982141e-01	3.452083e-02
1.807245357717042e-07	-6.018770e-01	3.019645e-02
1.808131072002758e-07	-6.055216e-01	2.583906e-02
1.808445357717044e-07	-6.068102e-01	2.429015e-02
1.808759643431330e-07	-6.080965e-01	2.273908e-02
1.809073929145616e-07	-6.093804e-01	2.118585e-02
1.809388214859902e-07	-6.106619e-01	1.963047e-02
1.809702500574188e-07	-6.119411e-01	1.807292e-02
1.810016786288474e-07	-6.132179e-01	1.651322e-02
1.810331072002760e-07	-6.144923e-01	1.495137e-02
1.810959643431333e-07	-6.170341e-01	1.182063e-02
1.811588214859905e-07	-6.195661e-01	8.687672e-03
1.812216786288477e-07	-6.220885e-01	5.552484e-03
1.812845357717049e-07	-6.246011e-01	2.415070e-03
1.813473929145621e-07	-6.271041e-01	-7.245703e-04
1.814102500574193e-07	-6.295974e-01	-3.866436e-03
1.814731072002765e-07	-6.320809e-01	-7.010529e-03
1.815631072002766e-07	-6.356199e-01	-1.151294e-02
1.816531072002767e-07	-6.391384e-01	-1.599862e-02
1.817431072002768e-07	-6.426363e-01	-2.046756e-02
1.818331072002769e-07	-6.461137e-01	-2.491975e-02
1.819231072002770e-07	-6.495705e-01	-2.935521e-02
1.820131072002771e-07	-6.530068e-01	-3.377393e-02
1.821031072002773e-07	-6.564226e-01	-3.817590e-02
1.821773929145630e-07	-6.592260e-01	-4.178498e-02
1.822516786288489e-07	-6.620150e-01	-4.536742e-02
1.823259643431347e-07	-6.647895e-01	-4.892321e-02
1.824002500574204e-07	-6.675496e-01	-5.245237e-02
1.824745357717062e-07	-6.702952e-01	-5.595488e-02
1.825488214859921e-07	-6.730263e-01	-5.943075e-02
1.826231072002778e-07	-6.757429e-01	-6.287998e-02
1.827388214859923e-07	-6.799456e-01	-6.819504e-02
1.828545357717067e-07	-6.841119e-01	-7.340550e-02
1.829702500574211e-07	-6.882418e-01	-7.851136e-02
1.830859643431355e-07	-6.923353e-01	-8.351260e-02
1.832016786288499e-07	-6.963925e-01	-8.840925e-02
1.833173929145643e-07	-7.004132e-01	-9.320128e-02
1.834331072002788e-07	-7.043976e-01	-9.788872e-02
1.834731072002788e-07	-7.057661e-01	-9.947477e-02
1.835131072002789e-07	-7.071301e-01	-1.010448e-01
1.835531072002789e-07	-7.084897e-01	-1.025987e-01
1.835931072002789e-07	-7.098448e-01	-1.041367e-01
1.836331072002790e-07	-7.111954e-01	-1.056585e-01
1.836731072002790e-07	-7.125415e-01	-1.071644e-01
1.837131072002791e-07	-7.138832e-01	-1.086541e-01
1.837516786288506e-07	-7.151727e-01	-1.100746e-01
1.837902500574220e-07	-7.164581e-01	-1.114787e-01
1.838288214859935e-07	-7.177392e-01	-1.128664e-01
1.838673929145650e-07	-7.190160e-01	-1.142377e-01
1.839059643431364e-07	-7.202887e-01	-1.155925e-01
1.839445357717079e-07	-7.215572e-01	-1.169310e-01
1.839831072002794e-07	-7.228214e-01	-1.182530e-01
1.841431072002796e-07	-7.280204e-01	-1.235501e-01
1.842016786288511e-07	-7.299053e-01	-1.254144e-01
1.842602500574226e-07	-7.317803e-01	-1.272354e-01
1.843188214859941e-07	-7.336454e-01	-1.290130e-01
1.843773929145655e-07	-7.355005e-01	-1.307472e-01
1.844359643431370e-07	-7.373457e-01	-1.324380e-01
1.844945357717085e-07	-7.391810e-01	-1.340855e-01
1.845531072002800e-07	-7.410064e-01	-1.356896e-01
1.846731072002802e-07	-7.447153e-01	-1.388402e-01
1.847931072002803e-07	-7.483814e-01	-1.417864e-01
1.849131072002804e-07	-7.520047e-01	-1.445281e-01
1.850331072002806e-07	-7.555853e-01	-1.470654e-01
1.851531072002807e-07	-7.591232e-01	-1.493981e-01
1.852731072002808e-07	-7.626183e-01	-1.515265e-01
1.853931072002810e-07	-7.660706e-01	-1.534504e-01
1.854559643431382e-07	-7.678615e-01	-1.543684e-01
1.855188214859954e-07	-7.696403e-01	-1.552261e-01
1.855816786288526e-07	-7.714071e-01	-1.560236e-01
1.856445357717098e-07	-7.731619e-01	-1.567608e-01
1.857073929145670e-07	-7.749047e-01	-1.574376e-01
1.857702500574243e-07	-7.766354e-01	-1.580542e-01
1.858331072002815e-07	-7.783542e-01	-1.586105e-01
1.858945357717101e-07	-7.800221e-01	-1.590946e-01
1.859559643431388e-07	-7.816785e-01	-1.595198e-01
1.860173929145674e-07	-7.833231e-01	-1.598861e-01
1.860788214859961e-07	-7.849561e-01	-1.601934e-01
1.861402500574247e-07	-7.865774e-01	-1.604418e-01
1.862016786288533e-07	-7.881871e-01	-1.606312e-01
1.862631072002820e-07	-7.897851e-01	-1.607617e-01
1.863231072002820e-07	-7.913346e-01	-1.608316e-01
1.863831072002821e-07	-7.928729e-01	-1.608450e-01
1.864431072002822e-07	-7.943998e-01	-1.608020e-01
1.865031072002822e-07	-7.959155e-01	-1.607024e-01
1.865631072002823e-07	-7.974200e-01	-1.605464e-01
1.866231072002824e-07	-7.989131e-01	-1.603338e-01
1.866831072002824e-07	-8.003950e-01	-1.600648e-01
1.867345357717111e-07	-8.016561e-01	-1.597892e-01
1.867859643431397e-07	-8.029089e-01	-1.594726e-01
1.868373929145683e-07	-8.041532e-01	-1.591150e-01
1.868888214859970e-07	-8.053892e-01	-1.587164e-01
1.869402500574256e-07	-8.066168e-01	-1.582767e-01
1.869916786288542e-07	-8.078359e-01	-1.577960e-01
1.870431072002829e-07	-8.090467e-01	-1.572742e-01
1.871473929145687e-07	-8.114763e-01	-1.560880e-01
1.872516786288545e-07	-8.138709e-01	-1.547401e-01
1.873559643431404e-07	-8.162304e-01	-1.532307e-01
1.874602500574262e-07	-8.185549e-01	-1.515596e-01
1.875645357717120e-07	-8.208443e-01	-1.497270e-01
1.876688214859979e-07	-8.230988e-01	-1.477328e-01
1.877731072002837e-07	-8.253182e-01	-1.455769e-01
1.879159643431410e-07	-8.283014e-01	-1.423603e-01
1.880588214859983e-07	-8.312173e-01	-1.388794e-01
1.882016786288556e-07	-8.340662e-01	-1.351344e-01
1.883445357717129e-07	-8.368478e-01	-1.311251e-01
1.884873929145702e-07	-8.395623e-01	-1.268515e-01
1.886302500574275e-07	-8.422096e-01	-1.223138e-01
1.887731072002848e-07	-8.447897e-01	-1.175118e-01
1.888245357717134e-07	-8.457018e-01	-1.157317e-01
1.888759643431421e-07	-8.466050e-01	-1.139231e-01
1.889273929145707e-07	-8.474994e-01	-1.120859e-01
1.889788214859993e-07	-8.483849e-01	-1.102201e-01
1.890302500574280e-07	-8.492616e-01	-1.083258e-01
1.890816786288566e-07	-8.501295e-01	-1.064029e-01
1.891331072002852e-07	-8.509885e-01	-1.044515e-01
1.892502500574282e-07	-8.529123e-01	-9.989345e-02
1.893673929145712e-07	-8.547897e-01	-9.521875e-02
1.894845357717142e-07	-8.566208e-01	-9.042735e-02
1.896016786288572e-07	-8.584055e-01	-8.551925e-02
1.897188214860002e-07	-8.601438e-01	-8.049446e-02
1.898359643431432e-07	-8.618358e-01	-7.535297e-02
1.899531072002862e-07	-8.634814e-01	-7.009478e-02
1.899873929145719e-07	-8.639542e-01	-6.854243e-02
1.900216786288577e-07	-8.644229e-01	-6.698277e-02
1.900559643431434e-07	-8.648876e-01	-6.541582e-02
1.900902500574292e-07	-8.653484e-01	-6.384157e-02
1.901245357717149e-07	-8.658051e-01	-6.226002e-02
1.901588214860007e-07	-8.662578e-01	-6.067116e-02
1.901931072002864e-07	-8.667066e-01	-5.907501e-02
1.902916786288580e-07	-8.679743e-01	-5.443959e-02
1.903902500574295e-07	-8.692088e-01	-4.976492e-02
1.904888214860011e-07	-8.704099e-01	-4.505101e-02
1.905873929145726e-07	-8.715776e-01	-4.029786e-02
1.906859643431441e-07	-8.727120e-01	-3.550546e-02
1.907845357717157e-07	-8.738131e-01	-3.067382e-02
1.908831072002872e-07	-8.748808e-01	-2.580294e-02
1.909288214860016e-07	-8.753646e-01	-2.354000e-02
1.909745357717159e-07	-8.758411e-01	-2.127373e-02
1.910202500574302e-07	-8.763105e-01	-1.900413e-02
1.910659643431446e-07	-8.767726e-01	-1.673120e-02
1.911116786288589e-07	-8.772275e-01	-1.445494e-02
1.911573929145732e-07	-8.776752e-01	-1.217536e-02
1.912031072002876e-07	-8.781157e-01	-9.892439e-03
1.912445357717162e-07	-8.785086e-01	-7.822266e-03
1.912859643431448e-07	-8.788956e-01	-5.751937e-03
1.913273929145734e-07	-8.792766e-01	-3.681453e-03
1.913688214860021e-07	-8.796517e-01	-1.610814e-03
1.914102500574307e-07	-8.800208e-01	4.599795e-04
1.914516786288593e-07	-8.803840e-01	2.530929e-03
1.914931072002879e-07	-8.807412e-01	4.602033e-03
1.915988214860023e-07	-8.816259e-01	9.893417e-03
1.917045357717167e-07	-8.824716e-01	1.515755e-02
1.918102500574311e-07	-8.832785e-01	2.039442e-02
1.919159643431455e-07	-8.840464e-01	2.560404e-02
1.920216786288599e-07	-8.847754e-01	3.078640e-02
1.921273929145743e-07	-8.854655e-01	3.594150e-02
1.922331072002887e-07	-8.861167e-01	4.106935e-02
1.923188214860031e-07	-8.866161e-01	4.518831e-02
1.924045357717175e-07	-8.870897e-01	4.926593e-02
1.924902500574319e-07	-8.875376e-01	5.330221e-02
1.925759643431463e-07	-8.879598e-01	5.729716e-02
1.926616786288607e-07	-8.883564e-01	6.125078e-02
1.927473929145750e-07	-8.887272e-01	6.516306e-02
1.928331072002894e-07	-8.890723e-01	6.903400e-02
1.929273929145752e-07	-8.894222e-01	7.323352e-02
1.930216786288611e-07	-8.897410e-01	7.735841e-02
1.931159643431469e-07	-8.900285e-01	8.140865e-02
1.932102500574327e-07	-8.902849e-01	8.538426e-02
1.933045357717185e-07	-8.905101e-01	8.928523e-02
1.933988214860044e-07	-8.907041e-01	9.311156e-02
1.934931072002902e-07	-8.908670e-01	9.686325e-02
1.935416786288617e-07	-8.909387e-01	9.875899e-02
1.935902500574331e-07	-8.910021e-01	1.006303e-01
1.936388214860046e-07	-8.910572e-01	1.024770e-01
1.936873929145761e-07	-8.911041e-01	1.042994e-01
1.937359643431476e-07	-8.911426e-01	1.060972e-01
1.937845357717191e-07	-8.911729e-01	1.078706e-01
1.938331072002906e-07	-8.911949e-01	1.096195e-01
1.938731072002906e-07	-8.912068e-01	1.110400e-01
1.939131072002906e-07	-8.912131e-01	1.124421e-01
1.939531072002907e-07	-8.912138e-01	1.138259e-01
1.939931072002907e-07	-8.912088e-01	1.151913e-01
1.940331072002908e-07	-8.911982e-01	1.165384e-01
1.940731072002908e-07	-8.911821e-01	1.178671e-01
1.941131072002909e-07	-8.911602e-01	1.191775e-01
1.943831072002912e-07	-8.908660e-01	1.275093e-01
1.944402500574341e-07	-8.907710e-01	1.291567e-01
1.944973929145770e-07	-8.906645e-01	1.307606e-01
1.945545357717199e-07	-8.905465e-01	1.323210e-01
1.946116786288629e-07	-8.904170e-01	1.338381e-01
1.946688214860058e-07	-8.902761e-01	1.353117e-01
1.947259643431487e-07	-8.901238e-01	1.367419e-01
1.947831072002916e-07	-8.899599e-01	1.381286e-01
1.948831072002917e-07	-8.896457e-01	1.404494e-01
1.949831072002919e-07	-8.892964e-01	1.426249e-01
1.950831072002920e-07	-8.889121e-01	1.446552e-01
1.951831072002921e-07	-8.884928e-01	1.465403e-01
1.952831072002922e-07	-8.880385e-01	1.482801e-01
1.953831072002923e-07	-8.875492e-01	1.498747e-01
1.954831072002924e-07	-8.870249e-01	1.513240e-01
1.955359643431496e-07	-8.867336e-01	1.520271e-01
1.955888214860068e-07	-8.864326e-01	1.526875e-01
1.956416786288640e-07	-8.861218e-01	1.533051e-01
1.956945357717212e-07	-8.858013e-01	1.538798e-01
1.957473929145784e-07	-8.854710e-01	1.544117e-01
1.958002500574356e-07	-8.851310e-01	1.549009e-01
1.958531072002928e-07	-8.847812e-01	1.553472e-01
1.959488214860072e-07	-8.841230e-01	1.560451e-01
1.960445357717216e-07	-8.834329e-01	1.565996e-01
1.961402500574360e-07	-8.827110e-01	1.570106e-01
1.962359643431504e-07	-8.819572e-01	1.572781e-01
1.963316786288648e-07	-8.811716e-01	1.574021e-01
1.964273929145792e-07	-8.803542e-01	1.573827e-01
1.965231072002936e-07	-8.795049e-01	1.572197e-01
1.965673929145794e-07	-8.791012e-01	1.570954e-01
1.966116786288651e-07	-8.786907e-01	1.569404e-01
1.966559643431509e-07	-8.782735e-01	1.567548e-01
1.967002500574367e-07	-8.778494e-01	1.565386e-01
1.967445357717224e-07	-8.774186e-01	1.562917e-01
1.967888214860082e-07	-8.769810e-01	1.560141e-01
1.968331072002940e-07	-8.765366e-01	1.557060e-01
1.969402500574369e-07	-8.754333e-01	1.548310e-01
1.970473929145799e-07	-8.742906e-01	1.537823e-01
1.971545357717229e-07	-8.731084e-01	1.525599e-01
1.972616786288659e-07	-8.718867e-01	1.511637e-01
1.973688214860089e-07	-8.706256e-01	1.495937e-01
1.974759643431518e-07	-8.693251e-01	1.478500e-01
1.975831072002948e-07	-8.679851e-01	1.459325e-01
1.976845357717235e-07	-8.666803e-01	1.439612e-01
1.977859643431522e-07	-8.653406e-01	1.418479e-01
1.978873929145809e-07	-8.639659e-01	1.395925e-01
1.979888214860096e-07	-8.625562e-01	1.371950e-01
1.980902500574382e-07	-8.611115e-01	1.346554e-01
1.981916786288669e-07	-8.596318e-01	1.319738e-01
1.982931072002956e-07	-8.581171e-01	1.291501e-01
1.983831072002957e-07	-8.567439e-01	1.265330e-01
1.984731072002958e-07	-8.553436e-01	1.238192e-01
1.985631072002959e-07	-8.539160e-01	1.210085e-01
1.986531072002960e-07	-8.524612e-01	1.181009e-01
1.987431072002961e-07	-8.509791e-01	1.150965e-01
1.988331072002962e-07	-8.494699e-01	1.119953e-01
1.989231072002963e-07	-8.479334e-01	1.087973e-01
1.989816786288678e-07	-8.469190e-01	1.066704e-01
1.990402500574393e-07	-8.458932e-01	1.045087e-01
1.990988214860108e-07	-8.448559e-01	1.023121e-01
1.991573929145823e-07	-8.438072e-01	1.000807e-01
1.992159643431538e-07	-8.427472e-01	9.781455e-02
1.992745357717253e-07	-8.416757e-01	9.551354e-02
1.993331072002968e-07	-8.405927e-01	9.317771e-02
1.994273929145826e-07	-8.388256e-01	8.934472e-02
1.995216786288684e-07	-8.370292e-01	8.544060e-02
1.996159643431543e-07	-8.352036e-01	8.146536e-02
1.997102500574401e-07	-8.333488e-01	7.741900e-02
1.998045357717259e-07	-8.314647e-01	7.330152e-02
1.998988214860117e-07	-8.295514e-01	6.911291e-02
1.999931072002975e-07	-8.276089e-01	6.485318e-02
2.000473929145833e-07	-8.264775e-01	6.237721e-02
2.001016786288691e-07	-8.253364e-01	5.988442e-02
2.001559643431549e-07	-8.241859e-01	5.737482e-02
2.002102500574406e-07	-8.230257e-01	5.484841e-02
2.002645357717264e-07	-8.218560e-01	5.230520e-02
2.003188214860122e-07	-8.206767e-01	4.974517e-02
2.003731072002980e-07	-8.194878e-01	4.716833e-02
2.004388214860123e-07	-8.180359e-01	4.402889e-02
2.005045357717267e-07	-8.165701e-01	4.087334e-02
2.005702500574410e-07	-8.150905e-01	3.770168e-02
2.006359643431554e-07	-8.135971e-01	3.451390e-02
2.007016786288698e-07	-8.120898e-01	3.131001e-02
2.007673929145841e-07	-8.105686e-01	2.809001e-02
2.008331072002985e-07	-8.090336e-01	2.485390e-02
2.008616786288700e-07	-8.083620e-01	2.344448e-02
