,impedance_key,zCombo,transferFunc,transferFunc_latex,valid,fType,parameters,filterOrder,denom_order,numer_order
1332,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, R_L/(C_L*R_L*s + 1))",(C_1*L_3*R_1*R_L*g_m*s**2 + L_3*R_L*g_m*s)/(R_L*g_m + s**3*(C_1*C_3*L_3*R_1*R_L*g_m + C_1*C_3*L_3*R_L + C_1*C_L*L_3*R_1*R_L*g_m + C_1*C_L*L_3*R_L) + s**2*(C_1*L_3*R_1*g_m + C_1*L_3 + C_3*L_3*R_L*g_m + C_L*L_3*R_L*g_m) + s*(C_1*R_1*R_L*g_m + C_1*R_L + L_3*g_m)),\frac{C_{1} L_{3} R_{1} R_{L} g_{m} s^{2} + L_{3} R_{L} g_{m} s}{R_{L} g_{m} + s^{3} \left(C_{1} C_{3} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} L_{3} R_{L} + C_{1} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{L} L_{3} R_{L}\right) + s^{2} \left(C_{1} L_{3} R_{1} g_{m} + C_{1} L_{3} + C_{3} L_{3} R_{L} g_{m} + C_{L} L_{3} R_{L} g_{m}\right) + s \left(C_{1} R_{1} R_{L} g_{m} + C_{1} R_{L} + L_{3} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
1333,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, R_L + 1/(C_L*s))",(C_1*C_L*L_3*R_1*R_L*g_m*s**3 + L_3*g_m*s + s**2*(C_1*L_3*R_1*g_m + C_L*L_3*R_L*g_m))/(g_m + s**4*(C_1*C_3*C_L*L_3*R_1*R_L*g_m + C_1*C_3*C_L*L_3*R_L) + s**3*(C_1*C_3*L_3*R_1*g_m + C_1*C_3*L_3 + C_1*C_L*L_3*R_1*g_m + C_1*C_L*L_3 + C_3*C_L*L_3*R_L*g_m) + s**2*(C_1*C_L*R_1*R_L*g_m + C_1*C_L*R_L + C_3*L_3*g_m + C_L*L_3*g_m) + s*(C_1*R_1*g_m + C_1 + C_L*R_L*g_m)),\frac{C_{1} C_{L} L_{3} R_{1} R_{L} g_{m} s^{3} + L_{3} g_{m} s + s^{2} \left(C_{1} L_{3} R_{1} g_{m} + C_{L} L_{3} R_{L} g_{m}\right)}{g_{m} + s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} L_{3} R_{L}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{3} L_{3} + C_{1} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{L} L_{3} + C_{3} C_{L} L_{3} R_{L} g_{m}\right) + s^{2} \left(C_{1} C_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} R_{L} + C_{3} L_{3} g_{m} + C_{L} L_{3} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{1} + C_{L} R_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,4,3
1334,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, L_L*s + 1/(C_L*s))",(C_1*C_L*L_3*L_L*R_1*g_m*s**4 + C_1*L_3*R_1*g_m*s**2 + C_L*L_3*L_L*g_m*s**3 + L_3*g_m*s)/(C_3*C_L*L_3*L_L*g_m*s**4 + g_m + s**5*(C_1*C_3*C_L*L_3*L_L*R_1*g_m + C_1*C_3*C_L*L_3*L_L) + s**3*(C_1*C_3*L_3*R_1*g_m + C_1*C_3*L_3 + C_1*C_L*L_3*R_1*g_m + C_1*C_L*L_3 + C_1*C_L*L_L*R_1*g_m + C_1*C_L*L_L) + s**2*(C_3*L_3*g_m + C_L*L_3*g_m + C_L*L_L*g_m) + s*(C_1*R_1*g_m + C_1)),\frac{C_{1} C_{L} L_{3} L_{L} R_{1} g_{m} s^{4} + C_{1} L_{3} R_{1} g_{m} s^{2} + C_{L} L_{3} L_{L} g_{m} s^{3} + L_{3} g_{m} s}{C_{3} C_{L} L_{3} L_{L} g_{m} s^{4} + g_{m} + s^{5} \left(C_{1} C_{3} C_{L} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{3} L_{L}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{3} L_{3} + C_{1} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{L} L_{3} + C_{1} C_{L} L_{L} R_{1} g_{m} + C_{1} C_{L} L_{L}\right) + s^{2} \left(C_{3} L_{3} g_{m} + C_{L} L_{3} g_{m} + C_{L} L_{L} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{1}\right)},False,X-INVALID-ORDER,,BiQuad,5,4
1335,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, L_L*s/(C_L*L_L*s**2 + 1))",(C_1*L_3*L_L*R_1*g_m*s**2 + L_3*L_L*g_m*s)/(L_3*g_m + L_L*g_m + s**3*(C_1*C_3*L_3*L_L*R_1*g_m + C_1*C_3*L_3*L_L + C_1*C_L*L_3*L_L*R_1*g_m + C_1*C_L*L_3*L_L) + s**2*(C_3*L_3*L_L*g_m + C_L*L_3*L_L*g_m) + s*(C_1*L_3*R_1*g_m + C_1*L_3 + C_1*L_L*R_1*g_m + C_1*L_L)),\frac{C_{1} L_{3} L_{L} R_{1} g_{m} s^{2} + L_{3} L_{L} g_{m} s}{L_{3} g_{m} + L_{L} g_{m} + s^{3} \left(C_{1} C_{3} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{3} L_{3} L_{L} + C_{1} C_{L} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{L} L_{3} L_{L}\right) + s^{2} \left(C_{3} L_{3} L_{L} g_{m} + C_{L} L_{3} L_{L} g_{m}\right) + s \left(C_{1} L_{3} R_{1} g_{m} + C_{1} L_{3} + C_{1} L_{L} R_{1} g_{m} + C_{1} L_{L}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
1336,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, L_L*s + R_L + 1/(C_L*s))",(C_1*C_L*L_3*L_L*R_1*g_m*s**4 + L_3*g_m*s + s**3*(C_1*C_L*L_3*R_1*R_L*g_m + C_L*L_3*L_L*g_m) + s**2*(C_1*L_3*R_1*g_m + C_L*L_3*R_L*g_m))/(g_m + s**5*(C_1*C_3*C_L*L_3*L_L*R_1*g_m + C_1*C_3*C_L*L_3*L_L) + s**4*(C_1*C_3*C_L*L_3*R_1*R_L*g_m + C_1*C_3*C_L*L_3*R_L + C_3*C_L*L_3*L_L*g_m) + s**3*(C_1*C_3*L_3*R_1*g_m + C_1*C_3*L_3 + C_1*C_L*L_3*R_1*g_m + C_1*C_L*L_3 + C_1*C_L*L_L*R_1*g_m + C_1*C_L*L_L + C_3*C_L*L_3*R_L*g_m) + s**2*(C_1*C_L*R_1*R_L*g_m + C_1*C_L*R_L + C_3*L_3*g_m + C_L*L_3*g_m + C_L*L_L*g_m) + s*(C_1*R_1*g_m + C_1 + C_L*R_L*g_m)),\frac{C_{1} C_{L} L_{3} L_{L} R_{1} g_{m} s^{4} + L_{3} g_{m} s + s^{3} \left(C_{1} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{L} L_{3} L_{L} g_{m}\right) + s^{2} \left(C_{1} L_{3} R_{1} g_{m} + C_{L} L_{3} R_{L} g_{m}\right)}{g_{m} + s^{5} \left(C_{1} C_{3} C_{L} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{3} L_{L}\right) + s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} L_{3} R_{L} + C_{3} C_{L} L_{3} L_{L} g_{m}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{3} L_{3} + C_{1} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{L} L_{3} + C_{1} C_{L} L_{L} R_{1} g_{m} + C_{1} C_{L} L_{L} + C_{3} C_{L} L_{3} R_{L} g_{m}\right) + s^{2} \left(C_{1} C_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} R_{L} + C_{3} L_{3} g_{m} + C_{L} L_{3} g_{m} + C_{L} L_{L} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{1} + C_{L} R_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,5,4
1337,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, L_L*R_L*s/(C_L*L_L*R_L*s**2 + L_L*s + R_L))",(C_1*L_3*L_L*R_1*R_L*g_m*s**2 + L_3*L_L*R_L*g_m*s)/(L_3*R_L*g_m + L_L*R_L*g_m + s**3*(C_1*C_3*L_3*L_L*R_1*R_L*g_m + C_1*C_3*L_3*L_L*R_L + C_1*C_L*L_3*L_L*R_1*R_L*g_m + C_1*C_L*L_3*L_L*R_L) + s**2*(C_1*L_3*L_L*R_1*g_m + C_1*L_3*L_L + C_3*L_3*L_L*R_L*g_m + C_L*L_3*L_L*R_L*g_m) + s*(C_1*L_3*R_1*R_L*g_m + C_1*L_3*R_L + C_1*L_L*R_1*R_L*g_m + C_1*L_L*R_L + L_3*L_L*g_m)),\frac{C_{1} L_{3} L_{L} R_{1} R_{L} g_{m} s^{2} + L_{3} L_{L} R_{L} g_{m} s}{L_{3} R_{L} g_{m} + L_{L} R_{L} g_{m} + s^{3} \left(C_{1} C_{3} L_{3} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{3} L_{3} L_{L} R_{L} + C_{1} C_{L} L_{3} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} L_{3} L_{L} R_{L}\right) + s^{2} \left(C_{1} L_{3} L_{L} R_{1} g_{m} + C_{1} L_{3} L_{L} + C_{3} L_{3} L_{L} R_{L} g_{m} + C_{L} L_{3} L_{L} R_{L} g_{m}\right) + s \left(C_{1} L_{3} R_{1} R_{L} g_{m} + C_{1} L_{3} R_{L} + C_{1} L_{L} R_{1} R_{L} g_{m} + C_{1} L_{L} R_{L} + L_{3} L_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,3,2
1338,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, (C_L*L_L*R_L*s**2 + L_L*s + R_L)/(C_L*L_L*s**2 + 1))",(C_1*C_L*L_3*L_L*R_1*R_L*g_m*s**4 + L_3*R_L*g_m*s + s**3*(C_1*L_3*L_L*R_1*g_m + C_L*L_3*L_L*R_L*g_m) + s**2*(C_1*L_3*R_1*R_L*g_m + L_3*L_L*g_m))/(R_L*g_m + s**5*(C_1*C_3*C_L*L_3*L_L*R_1*R_L*g_m + C_1*C_3*C_L*L_3*L_L*R_L) + s**4*(C_1*C_3*L_3*L_L*R_1*g_m + C_1*C_3*L_3*L_L + C_1*C_L*L_3*L_L*R_1*g_m + C_1*C_L*L_3*L_L + C_3*C_L*L_3*L_L*R_L*g_m) + s**3*(C_1*C_3*L_3*R_1*R_L*g_m + C_1*C_3*L_3*R_L + C_1*C_L*L_L*R_1*R_L*g_m + C_1*C_L*L_L*R_L + C_3*L_3*L_L*g_m + C_L*L_3*L_L*g_m) + s**2*(C_1*L_3*R_1*g_m + C_1*L_3 + C_1*L_L*R_1*g_m + C_1*L_L + C_3*L_3*R_L*g_m + C_L*L_L*R_L*g_m) + s*(C_1*R_1*R_L*g_m + C_1*R_L + L_3*g_m + L_L*g_m)),\frac{C_{1} C_{L} L_{3} L_{L} R_{1} R_{L} g_{m} s^{4} + L_{3} R_{L} g_{m} s + s^{3} \left(C_{1} L_{3} L_{L} R_{1} g_{m} + C_{L} L_{3} L_{L} R_{L} g_{m}\right) + s^{2} \left(C_{1} L_{3} R_{1} R_{L} g_{m} + L_{3} L_{L} g_{m}\right)}{R_{L} g_{m} + s^{5} \left(C_{1} C_{3} C_{L} L_{3} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} L_{3} L_{L} R_{L}\right) + s^{4} \left(C_{1} C_{3} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{3} L_{3} L_{L} + C_{1} C_{L} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{L} L_{3} L_{L} + C_{3} C_{L} L_{3} L_{L} R_{L} g_{m}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} L_{3} R_{L} + C_{1} C_{L} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} L_{L} R_{L} + C_{3} L_{3} L_{L} g_{m} + C_{L} L_{3} L_{L} g_{m}\right) + s^{2} \left(C_{1} L_{3} R_{1} g_{m} + C_{1} L_{3} + C_{1} L_{L} R_{1} g_{m} + C_{1} L_{L} + C_{3} L_{3} R_{L} g_{m} + C_{L} L_{L} R_{L} g_{m}\right) + s \left(C_{1} R_{1} R_{L} g_{m} + C_{1} R_{L} + L_{3} g_{m} + L_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,5,4
1339,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s/(C_3*L_3*s**2 + 1), oo, oo, R_L*(C_L*L_L*s**2 + 1)/(C_L*L_L*s**2 + C_L*R_L*s + 1))",(C_1*C_L*L_3*L_L*R_1*R_L*g_m*s**4 + C_1*L_3*R_1*R_L*g_m*s**2 + C_L*L_3*L_L*R_L*g_m*s**3 + L_3*R_L*g_m*s)/(R_L*g_m + s**5*(C_1*C_3*C_L*L_3*L_L*R_1*R_L*g_m + C_1*C_3*C_L*L_3*L_L*R_L) + s**4*(C_1*C_L*L_3*L_L*R_1*g_m + C_1*C_L*L_3*L_L + C_3*C_L*L_3*L_L*R_L*g_m) + s**3*(C_1*C_3*L_3*R_1*R_L*g_m + C_1*C_3*L_3*R_L + C_1*C_L*L_3*R_1*R_L*g_m + C_1*C_L*L_3*R_L + C_1*C_L*L_L*R_1*R_L*g_m + C_1*C_L*L_L*R_L + C_L*L_3*L_L*g_m) + s**2*(C_1*L_3*R_1*g_m + C_1*L_3 + C_3*L_3*R_L*g_m + C_L*L_3*R_L*g_m + C_L*L_L*R_L*g_m) + s*(C_1*R_1*R_L*g_m + C_1*R_L + L_3*g_m)),\frac{C_{1} C_{L} L_{3} L_{L} R_{1} R_{L} g_{m} s^{4} + C_{1} L_{3} R_{1} R_{L} g_{m} s^{2} + C_{L} L_{3} L_{L} R_{L} g_{m} s^{3} + L_{3} R_{L} g_{m} s}{R_{L} g_{m} + s^{5} \left(C_{1} C_{3} C_{L} L_{3} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} L_{3} L_{L} R_{L}\right) + s^{4} \left(C_{1} C_{L} L_{3} L_{L} R_{1} g_{m} + C_{1} C_{L} L_{3} L_{L} + C_{3} C_{L} L_{3} L_{L} R_{L} g_{m}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} L_{3} R_{L} + C_{1} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{L} L_{3} R_{L} + C_{1} C_{L} L_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} L_{L} R_{L} + C_{L} L_{3} L_{L} g_{m}\right) + s^{2} \left(C_{1} L_{3} R_{1} g_{m} + C_{1} L_{3} + C_{3} L_{3} R_{L} g_{m} + C_{L} L_{3} R_{L} g_{m} + C_{L} L_{L} R_{L} g_{m}\right) + s \left(C_{1} R_{1} R_{L} g_{m} + C_{1} R_{L} + L_{3} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,5,4
1340,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s + R_3 + 1/(C_3*s), oo, oo, R_L)",(C_1*C_3*L_3*R_1*R_L*g_m*s**3 + R_L*g_m + s**2*(C_1*C_3*R_1*R_3*R_L*g_m + C_3*L_3*R_L*g_m) + s*(C_1*R_1*R_L*g_m + C_3*R_3*R_L*g_m))/(g_m + s**3*(C_1*C_3*L_3*R_1*g_m + C_1*C_3*L_3) + s**2*(C_1*C_3*R_1*R_3*g_m + C_1*C_3*R_1*R_L*g_m + C_1*C_3*R_3 + C_1*C_3*R_L + C_3*L_3*g_m) + s*(C_1*R_1*g_m + C_1 + C_3*R_3*g_m + C_3*R_L*g_m)),\frac{C_{1} C_{3} L_{3} R_{1} R_{L} g_{m} s^{3} + R_{L} g_{m} + s^{2} \left(C_{1} C_{3} R_{1} R_{3} R_{L} g_{m} + C_{3} L_{3} R_{L} g_{m}\right) + s \left(C_{1} R_{1} R_{L} g_{m} + C_{3} R_{3} R_{L} g_{m}\right)}{g_{m} + s^{3} \left(C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{3} L_{3}\right) + s^{2} \left(C_{1} C_{3} R_{1} R_{3} g_{m} + C_{1} C_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} R_{3} + C_{1} C_{3} R_{L} + C_{3} L_{3} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{1} + C_{3} R_{3} g_{m} + C_{3} R_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,3,3
1341,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s + R_3 + 1/(C_3*s), oo, oo, 1/(C_L*s))",(C_1*C_3*L_3*R_1*g_m*s**3 + g_m + s**2*(C_1*C_3*R_1*R_3*g_m + C_3*L_3*g_m) + s*(C_1*R_1*g_m + C_3*R_3*g_m))/(s**4*(C_1*C_3*C_L*L_3*R_1*g_m + C_1*C_3*C_L*L_3) + s**3*(C_1*C_3*C_L*R_1*R_3*g_m + C_1*C_3*C_L*R_3 + C_3*C_L*L_3*g_m) + s**2*(C_1*C_3*R_1*g_m + C_1*C_3 + C_1*C_L*R_1*g_m + C_1*C_L + C_3*C_L*R_3*g_m) + s*(C_3*g_m + C_L*g_m)),\frac{C_{1} C_{3} L_{3} R_{1} g_{m} s^{3} + g_{m} + s^{2} \left(C_{1} C_{3} R_{1} R_{3} g_{m} + C_{3} L_{3} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{3} R_{3} g_{m}\right)}{s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{3}\right) + s^{3} \left(C_{1} C_{3} C_{L} R_{1} R_{3} g_{m} + C_{1} C_{3} C_{L} R_{3} + C_{3} C_{L} L_{3} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} g_{m} + C_{1} C_{3} + C_{1} C_{L} R_{1} g_{m} + C_{1} C_{L} + C_{3} C_{L} R_{3} g_{m}\right) + s \left(C_{3} g_{m} + C_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,4,3
1342,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s + R_3 + 1/(C_3*s), oo, oo, R_L/(C_L*R_L*s + 1))",(C_1*C_3*L_3*R_1*R_L*g_m*s**3 + R_L*g_m + s**2*(C_1*C_3*R_1*R_3*R_L*g_m + C_3*L_3*R_L*g_m) + s*(C_1*R_1*R_L*g_m + C_3*R_3*R_L*g_m))/(g_m + s**4*(C_1*C_3*C_L*L_3*R_1*R_L*g_m + C_1*C_3*C_L*L_3*R_L) + s**3*(C_1*C_3*C_L*R_1*R_3*R_L*g_m + C_1*C_3*C_L*R_3*R_L + C_1*C_3*L_3*R_1*g_m + C_1*C_3*L_3 + C_3*C_L*L_3*R_L*g_m) + s**2*(C_1*C_3*R_1*R_3*g_m + C_1*C_3*R_1*R_L*g_m + C_1*C_3*R_3 + C_1*C_3*R_L + C_1*C_L*R_1*R_L*g_m + C_1*C_L*R_L + C_3*C_L*R_3*R_L*g_m + C_3*L_3*g_m) + s*(C_1*R_1*g_m + C_1 + C_3*R_3*g_m + C_3*R_L*g_m + C_L*R_L*g_m)),\frac{C_{1} C_{3} L_{3} R_{1} R_{L} g_{m} s^{3} + R_{L} g_{m} + s^{2} \left(C_{1} C_{3} R_{1} R_{3} R_{L} g_{m} + C_{3} L_{3} R_{L} g_{m}\right) + s \left(C_{1} R_{1} R_{L} g_{m} + C_{3} R_{3} R_{L} g_{m}\right)}{g_{m} + s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} L_{3} R_{L}\right) + s^{3} \left(C_{1} C_{3} C_{L} R_{1} R_{3} R_{L} g_{m} + C_{1} C_{3} C_{L} R_{3} R_{L} + C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{3} L_{3} + C_{3} C_{L} L_{3} R_{L} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} R_{3} g_{m} + C_{1} C_{3} R_{1} R_{L} g_{m} + C_{1} C_{3} R_{3} + C_{1} C_{3} R_{L} + C_{1} C_{L} R_{1} R_{L} g_{m} + C_{1} C_{L} R_{L} + C_{3} C_{L} R_{3} R_{L} g_{m} + C_{3} L_{3} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{1} + C_{3} R_{3} g_{m} + C_{3} R_{L} g_{m} + C_{L} R_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,4,3
1343,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s + R_3 + 1/(C_3*s), oo, oo, R_L + 1/(C_L*s))",(C_1*C_3*C_L*L_3*R_1*R_L*g_m*s**4 + g_m + s**3*(C_1*C_3*C_L*R_1*R_3*R_L*g_m + C_1*C_3*L_3*R_1*g_m + C_3*C_L*L_3*R_L*g_m) + s**2*(C_1*C_3*R_1*R_3*g_m + C_1*C_L*R_1*R_L*g_m + C_3*C_L*R_3*R_L*g_m + C_3*L_3*g_m) + s*(C_1*R_1*g_m + C_3*R_3*g_m + C_L*R_L*g_m))/(s**4*(C_1*C_3*C_L*L_3*R_1*g_m + C_1*C_3*C_L*L_3) + s**3*(C_1*C_3*C_L*R_1*R_3*g_m + C_1*C_3*C_L*R_1*R_L*g_m + C_1*C_3*C_L*R_3 + C_1*C_3*C_L*R_L + C_3*C_L*L_3*g_m) + s**2*(C_1*C_3*R_1*g_m + C_1*C_3 + C_1*C_L*R_1*g_m + C_1*C_L + C_3*C_L*R_3*g_m + C_3*C_L*R_L*g_m) + s*(C_3*g_m + C_L*g_m)),\frac{C_{1} C_{3} C_{L} L_{3} R_{1} R_{L} g_{m} s^{4} + g_{m} + s^{3} \left(C_{1} C_{3} C_{L} R_{1} R_{3} R_{L} g_{m} + C_{1} C_{3} L_{3} R_{1} g_{m} + C_{3} C_{L} L_{3} R_{L} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} R_{3} g_{m} + C_{1} C_{L} R_{1} R_{L} g_{m} + C_{3} C_{L} R_{3} R_{L} g_{m} + C_{3} L_{3} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{3} R_{3} g_{m} + C_{L} R_{L} g_{m}\right)}{s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{3}\right) + s^{3} \left(C_{1} C_{3} C_{L} R_{1} R_{3} g_{m} + C_{1} C_{3} C_{L} R_{1} R_{L} g_{m} + C_{1} C_{3} C_{L} R_{3} + C_{1} C_{3} C_{L} R_{L} + C_{3} C_{L} L_{3} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} g_{m} + C_{1} C_{3} + C_{1} C_{L} R_{1} g_{m} + C_{1} C_{L} + C_{3} C_{L} R_{3} g_{m} + C_{3} C_{L} R_{L} g_{m}\right) + s \left(C_{3} g_{m} + C_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,4,4
1344,Z1_Z3_ZL,"(R_1 + 1/(C_1*s), oo, L_3*s + R_3 + 1/(C_3*s), oo, oo, L_L*s + 1/(C_L*s))",(C_1*C_3*C_L*L_3*L_L*R_1*g_m*s**5 + g_m + s**4*(C_1*C_3*C_L*L_L*R_1*R_3*g_m + C_3*C_L*L_3*L_L*g_m) + s**3*(C_1*C_3*L_3*R_1*g_m + C_1*C_L*L_L*R_1*g_m + C_3*C_L*L_L*R_3*g_m) + s**2*(C_1*C_3*R_1*R_3*g_m + C_3*L_3*g_m + C_L*L_L*g_m) + s*(C_1*R_1*g_m + C_3*R_3*g_m))/(s**4*(C_1*C_3*C_L*L_3*R_1*g_m + C_1*C_3*C_L*L_3 + C_1*C_3*C_L*L_L*R_1*g_m + C_1*C_3*C_L*L_L) + s**3*(C_1*C_3*C_L*R_1*R_3*g_m + C_1*C_3*C_L*R_3 + C_3*C_L*L_3*g_m + C_3*C_L*L_L*g_m) + s**2*(C_1*C_3*R_1*g_m + C_1*C_3 + C_1*C_L*R_1*g_m + C_1*C_L + C_3*C_L*R_3*g_m) + s*(C_3*g_m + C_L*g_m)),\frac{C_{1} C_{3} C_{L} L_{3} L_{L} R_{1} g_{m} s^{5} + g_{m} + s^{4} \left(C_{1} C_{3} C_{L} L_{L} R_{1} R_{3} g_{m} + C_{3} C_{L} L_{3} L_{L} g_{m}\right) + s^{3} \left(C_{1} C_{3} L_{3} R_{1} g_{m} + C_{1} C_{L} L_{L} R_{1} g_{m} + C_{3} C_{L} L_{L} R_{3} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} R_{3} g_{m} + C_{3} L_{3} g_{m} + C_{L} L_{L} g_{m}\right) + s \left(C_{1} R_{1} g_{m} + C_{3} R_{3} g_{m}\right)}{s^{4} \left(C_{1} C_{3} C_{L} L_{3} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{3} + C_{1} C_{3} C_{L} L_{L} R_{1} g_{m} + C_{1} C_{3} C_{L} L_{L}\right) + s^{3} \left(C_{1} C_{3} C_{L} R_{1} R_{3} g_{m} + C_{1} C_{3} C_{L} R_{3} + C_{3} C_{L} L_{3} g_{m} + C_{3} C_{L} L_{L} g_{m}\right) + s^{2} \left(C_{1} C_{3} R_{1} g_{m} + C_{1} C_{3} + C_{1} C_{L} R_{1} g_{m} + C_{1} C_{L} + C_{3} C_{L} R_{3} g_{m}\right) + s \left(C_{3} g_{m} + C_{L} g_{m}\right)},False,X-INVALID-ORDER,,BiQuad,4,5
